index,onset,offset,bricks_ord,bucket_ord,balls_ord,broom_ord,clear_ball_ord,food_ord,grocery_cart_ord,pig_ord,popuppals_ord,shape_sorter_ord,shape_sorter_blocks_ord,stroller_ord,xylophone_ord,toy,contain,g
0,1768612,2222648,,,,,,,,,,17.0,6.0,,,"['shape_sorter_blocks', 'shape_sorter']",1,1
58,2222648,2226830,,,,,,,,,,,,,,no_ops,0,2
59,2226830,2254234,,,,,,,,,,45.0,,,,['shape_sorter'],1,3
60,2254234,2258280,,,,,,,,,,,,,,no_ops,0,4
61,2258280,2264774,,,,,,,,,,,13.0,,,['shape_sorter_blocks'],1,5
