level_0,index,onset,offset,toy,bricks_ord,pig_ord,popuppals_ord,xylophone_ord,shape_sorter_ord,shape_sorter_blocks_ord,broom_ord,clear_ball_ord,balls_ord,food_ord,grocery_cart_ord,stroller_ord,bucket_ord,contain,g
0,0,797470.0,804508.0,['clear_ball'],,,,,,,,1.0,,,,,,0,1
1,1,804508.0,807976.0,no_ops,,,,,,,,,,,,,,0,1
2,2,807976.0,813382.0,"['bucket', 'balls']",,,,,,,,,,,,,1.0,1,2
5,5,813382.0,822052.0,"['clear_ball', 'balls']",,,,,,,,2.0,1.0,,,,,0,3
6,6,822052.0,823446.0,['clear_ball'],,,,,,,,2.0,,,,,,0,3
7,7,823446.0,827934.0,no_ops,,,,,,,,,,,,,,0,3
8,8,827934.0,834054.0,"['bucket', 'balls']",,,,,,,,,,,,,2.0,1,4
11,11,834054.0,834564.0,"['clear_ball', 'balls']",,,,,,,,3.0,2.0,,,,,0,5
12,12,834564.0,835788.0,['balls'],,,,,,,,,2.0,,,,,1,6
13,13,835788.0,843234.0,no_ops,,,,,,,,,,,,,,0,7
14,14,843234.0,849932.0,['bucket'],,,,,,,,,,,,,3.0,1,8
15,15,849932.0,852992.0,no_ops,,,,,,,,,,,,,,0,9
16,16,852992.0,862852.0,"['bucket', 'balls']",,,,,,,,,,,,,4.0,1,10
19,19,862852.0,869312.0,no_ops,,,,,,,,,,,,,,0,11
20,20,869312.0,895798.0,['stroller'],,,,,,,,,,,,1.0,,0,11
21,21,895798.0,899300.0,no_ops,,,,,,,,,,,,,,0,11
22,22,899300.0,904128.0,['stroller'],,,,,,,,,,,,2.0,,0,11
23,23,907052.0,907528.0,['balls'],,,,,,,,,4.0,,,,,1,12
24,24,907800.0,908616.0,['clear_ball'],,,,,,,,4.0,,,,,,0,13
25,25,908616.0,913172.0,no_ops,,,,,,,,,,,,,,0,13
26,26,913172.0,919530.0,['clear_ball'],,,,,,,,5.0,,,,,,0,13
27,27,919530.0,924902.0,no_ops,,,,,,,,,,,,,,0,13
28,28,924902.0,924936.0,['balls'],,,,,,,,,5.0,,,,,1,14
29,29,924936.0,929594.0,no_ops,,,,,,,,,,,,,,0,15
30,30,929594.0,941018.0,['clear_ball'],,,,,,,,7.0,,,,,,0,15
31,31,941018.0,948294.0,no_ops,,,,,,,,,,,,,,0,15
32,32,948294.0,1012826.0,['clear_ball'],,,,,,,,10.0,,,,,,0,15
33,33,1012826.0,1017008.0,no_ops,,,,,,,,,,,,,,0,15
34,34,1017008.0,1029792.0,"['food', 'grocery_cart']",,,,,,,,,,,1.0,,,0,15
35,37,1032240.0,1037680.0,['clear_ball'],,,,,,,,17.0,,,,,,0,15
36,38,1037680.0,1042542.0,no_ops,,,,,,,,,,,,,,0,15
37,39,1042542.0,1048968.0,['clear_ball'],,,,,,,,19.0,,,,,,0,15
38,40,1048968.0,1053286.0,no_ops,,,,,,,,,,,,,,0,15
39,41,1053286.0,1067736.0,['clear_ball'],,,,,,,,21.0,,,,,,0,15
40,42,1069198.0,1079296.0,"['food', 'grocery_cart']",,,,,,,,,,,2.0,,,0,15
41,45,1079296.0,1083478.0,no_ops,,,,,,,,,,,,,,0,15
42,46,1083478.0,1091332.0,['broom'],,,,,,,1.0,,,,,,,0,15
43,47,1091332.0,1094766.0,no_ops,,,,,,,,,,,,,,0,15
44,48,1094766.0,1098302.0,['clear_ball'],,,,,,,,22.0,,,,,,0,15
45,49,1098302.0,1111426.0,no_ops,,,,,,,,,,,,,,0,15
46,50,1111426.0,1122918.0,"['food', 'grocery_cart']",,,,,,,,,,3.0,,,,0,15
47,54,1122918.0,1126114.0,"['clear_ball', 'food']",,,,,,,,23.0,,4.0,,,,0,15
48,55,1126114.0,1127542.0,['food'],,,,,,,,,,4.0,,,,1,16
49,56,1127542.0,1132608.0,"['clear_ball', 'food']",,,,,,,,24.0,,4.0,,,,0,17
50,57,1132608.0,1137130.0,['clear_ball'],,,,,,,,24.0,,,,,,0,17
51,58,1138184.0,1160046.0,"['food', 'grocery_cart']",,,,,,,,,,5.0,,,,0,17
52,62,1161304.0,1205640.0,['clear_ball'],,,,,,,,25.0,,,,,,0,17
53,63,1205640.0,1214004.0,no_ops,,,,,,,,,,,,,,0,17
54,64,1214004.0,1227026.0,['clear_ball'],,,,,,,,30.0,,,,,,0,17
55,65,1227026.0,1231174.0,"['clear_ball', 'stroller']",,,,,,,,31.0,,,,4.0,,0,17
56,66,1231174.0,1240422.0,['stroller'],,,,,,,,,,,,4.0,,0,17
57,67,1243176.0,1292102.0,['clear_ball'],,,,,,,,32.0,,,,,,0,17
58,68,1292102.0,1298086.0,no_ops,,,,,,,,,,,,,,0,17
