level_0,index,onset,offset,bricks_ord,bucket_ord,balls_ord,broom_ord,clear_ball_ord,food_ord,grocery_cart_ord,pig_ord,popuppals_ord,shape_sorter_ord,shape_sorter_blocks_ord,stroller_ord,xylophone_ord,toy,contain,g
0,0,340238,592076,,,,,,1.0,,,,,,,,"['food', 'grocery_cart']",0,1
1,45,592076,595136,,,,,,,,,,,,,,no_ops,0,1
2,46,595136,805732,,,,,,,18.0,,,,,,,"['food', 'grocery_cart']",0,1
3,86,805732,812056,,,,,,,,,,,,,,no_ops,0,1
4,87,812056,816102,,,,,1.0,,,,,,,,,['clear_ball'],0,1
5,88,816102,820658,,,,,,,,,,,,,,no_ops,0,1
6,89,820658,840888,,,,,,,33.0,,,,,,,"['food', 'grocery_cart']",0,1
