level_0,index,onset,offset,toy,bricks_ord,pig_ord,popuppals_ord,xylophone_ord,shape_sorter_ord,shape_sorter_blocks_ord,broom_ord,clear_ball_ord,balls_ord,food_ord,grocery_cart_ord,stroller_ord,bucket_ord,contain,g
0,0,1831444.0,1849056.0,no_ops,,,,,,,,,,,,,,0,1
1,1,1849056.0,1947146.0,"['bucket', 'balls']",,,,,,,,,,,,,7.0,1,2
28,28,1947146.0,1967750.0,no_ops,,,,,,,,,,,,,,0,3
29,29,1967750.0,1976828.0,['clear_ball'],,,,,,,,9.0,,,,,,0,3
30,30,1979038.0,1990462.0,['broom'],,,,,,,2.0,,,,,,,0,3
31,31,1990462.0,1991516.0,"['broom', 'balls']",,,,,,,2.0,,31.0,,,,,0,3
32,32,1991516.0,1994372.0,['broom'],,,,,,,2.0,,,,,,,0,3
33,33,1994372.0,1995630.0,"['broom', 'balls']",,,,,,,2.0,,32.0,,,,,0,3
34,34,1995630.0,1996038.0,['broom'],,,,,,,2.0,,,,,,,0,3
35,35,1997024.0,1999710.0,['balls'],,,,,,,,,33.0,,,,,1,4
36,36,1999710.0,2014976.0,no_ops,,,,,,,,,,,,,,0,5
37,37,2014976.0,2029698.0,['broom'],,,,,,,3.0,,,,,,,0,5
38,38,2029698.0,2029936.0,"['broom', 'grocery_cart']",,,,,,,3.0,,,,7.0,,,0,5
39,39,2029936.0,2031024.0,"['broom', 'food', 'grocery_cart']",,,,,,,3.0,,,2.0,7.0,,,0,5
40,40,2031024.0,2037382.0,"['broom', 'food']",,,,,,,3.0,,,2.0,,,,0,5
41,41,2037382.0,2038368.0,"['broom', 'food', 'grocery_cart']",,,,,,,3.0,,,2.0,8.0,,,0,5
42,42,2038368.0,2044284.0,"['broom', 'food']",,,,,,,3.0,,,2.0,,,,0,5
43,43,2044284.0,2045134.0,"['broom', 'food', 'grocery_cart']",,,,,,,3.0,,,2.0,9.0,,,0,5
44,44,2045134.0,2050336.0,"['broom', 'food']",,,,,,,3.0,,,2.0,,,,0,5
45,45,2050336.0,2052104.0,"['broom', 'food', 'grocery_cart']",,,,,,,3.0,,,2.0,10.0,,,0,5
46,46,2052104.0,2056014.0,"['broom', 'food']",,,,,,,3.0,,,2.0,,,,0,5
47,47,2056014.0,2059652.0,"['broom', 'food', 'grocery_cart']",,,,,,,3.0,,,2.0,11.0,,,0,5
48,48,2059652.0,2068050.0,"['broom', 'food']",,,,,,,3.0,,,2.0,,,,0,5
49,49,2068050.0,2070090.0,"['broom', 'food', 'grocery_cart']",,,,,,,3.0,,,2.0,12.0,,,0,5
50,50,2070090.0,2071756.0,"['broom', 'food']",,,,,,,3.0,,,2.0,,,,0,5
51,51,2071756.0,2077978.0,"['food', 'grocery_cart']",,,,,,,,,,2.0,,,,0,5
52,54,2080222.0,2095216.0,['broom'],,,,,,,4.0,,,,,,,0,5
53,55,2096168.0,2196094.0,['stroller'],,,,,,,,,,,,8.0,,0,5
54,56,2196094.0,2225640.0,no_ops,,,,,,,,,,,,,,0,5
55,57,2225640.0,2227714.0,['clear_ball'],,,,,,,,10.0,,,,,,0,5
56,58,2227714.0,2232270.0,no_ops,,,,,,,,,,,,,,0,5
57,59,2232270.0,2241586.0,['clear_ball'],,,,,,,,12.0,,,,,,0,5
58,60,2241586.0,2257906.0,no_ops,,,,,,,,,,,,,,0,5
59,61,2257906.0,2269942.0,"['food', 'grocery_cart']",,,,,,,,,,,14.0,,,0,5
60,67,2269942.0,2286398.0,no_ops,,,,,,,,,,,,,,0,5
61,68,2286398.0,2315128.0,"['food', 'grocery_cart']",,,,,,,,,,5.0,,,,0,5
62,73,2315128.0,2315706.0,"['clear_ball', 'grocery_cart']",,,,,,,,15.0,,,17.0,,,0,5
63,74,2315706.0,2321826.0,['grocery_cart'],,,,,,,,,,,17.0,,,0,5
64,75,2321826.0,2330870.0,no_ops,,,,,,,,,,,,,,0,5
65,76,2330870.0,2345218.0,['grocery_cart'],,,,,,,,,,,18.0,,,0,5
