task.ordinal,task.onset,task.offset,task.task,babymovement.ordinal,babymovement.onset,babymovement.offset,babymovement.locomotion,babymovement.momsupport,babymovement.steps
1,792098,1291898,NMM,1,853706,855610,h,n,7
2,1360612,1891590,NMS,2,859248,860132,w,n,3
3,1961392,2081684,G,3,862104,867646,w,n,15
4,2133024,2640542,MPS,4,869618,878356,w,n,20
5,2672910,3179986,MPM,5,879036,881552,w,n,6
"","","","",6,883728,892534,w,n,22
"","","","",7,893520,900422,w,n,18
"","","","",8,1009290,1012010,w,n,8
"","","","",9,1018776,1025916,w,n,17
"","","","",10,1028738,1033566,w,n,14
"","","","",11,1038972,1040468,w,n,4
"","","","",12,1041658,1042610,w,n,3
"","","","",13,1046180,1055632,w,n,25
"","","","",14,1057876,1058726,w,n,3
"","","","",15,1066886,1072836,w,n,17
"","","","",16,1075352,1084226,w,n,25
"","","","",17,1085824,1088816,w,n,7
"","","","",18,1090788,1097044,w,n,16
"","","","",19,1098200,1105476,w,n,19
"","","","",20,1107414,1108332,w,n,3
"","","","",21,1115370,1115506,w,n,1
"","","","",22,1124210,1127100,w,n,9
"","","","",23,1131044,1139374,w,n,23
"","","","",24,1140394,1142298,w,n,5
"","","","",25,1145936,1148928,w,n,8
"","","","",26,1151478,1156612,w,n,14
"","","","",27,1160046,1162222,w,n,6
"","","","",28,1164704,1165826,w,n,3
"","","","",29,1170858,1171572,w,n,2
"","","","",30,1172422,1174870,w,n,7
"","","","",31,1176876,1181398,w,n,12
"","","","",32,1182316,1185104,w,n,7
"","","","",33,1188436,1191496,w,n,8
"","","","",34,1194284,1194726,w,n,1
"","","","",35,1200948,1202614,w,n,5
"","","","",36,1203634,1206048,w,n,6
"","","","",37,1206966,1208530,w,n,2
"","","","",38,1209958,1210876,w,n,4
"","","","",39,1215534,1215772,w,n,1
"","","","",40,1217778,1222232,w,n,11
"","","","",41,1223932,1226652,w,n,7
"","","","",42,1227876,1233554,w,n,15
"","","","",43,1239980,1242530,w,n,6
"","","","",44,1245488,1246066,w,n,2
"","","","",45,1247766,1251710,w,n,10
"","","","",46,1257660,1258306,w,n,2
"","","","",47,1259326,1271600,w,n,31
"","","","",48,1273402,1275374,w,n,5
"","","","",49,1281358,1282854,w,n,5
"","","","",50,1283704,1291082,w,n,17
"","","","",51,1362312,1365542,w,n,9
"","","","",52,1373260,1374654,h,n,5
"","","","",53,1388832,1392572,w,n,11
"","","","",54,1402568,1405798,w,n,10
"","","","",55,1420078,1420384,h,n,1
"","","","",56,1425960,1426164,w,n,1
"","","","",57,1448774,1449284,w,n,2
"","","","",58,1450780,1451664,w,n,3
"","","","",59,1458124,1461626,w,n,6
"","","","",60,1467542,1471520,w,n,12
"","","","",61,1481516,1483454,w,n,6
"","","","",62,1493484,1500828,w,n,17
"","","","",63,1511980,1517896,w,n,14
"","","","",64,1519732,1526056,w,n,15
"","","","",65,1533026,1534964,w,n,5
"","","","",66,1558322,1563932,w,n,13
"","","","",67,1565462,1572670,w,n,19
"","","","",68,1573894,1577124,w,n,10
"","","","",69,1587358,1588242,w,n,3
"","","","",70,1602590,1602794,h,n,2
"","","","",71,1604052,1604290,w,n,1
"","","","",72,1605310,1611158,w,n,17
"","","","",73,1612178,1613334,w,n,4
"","","","",74,1614354,1623466,w,n,23
"","","","",75,1628736,1634142,w,n,18
"","","","",76,1635434,1640670,w,n,15
"","","","",77,1643492,1648422,w,n,10
"","","","",78,1650156,1658078,w,n,21
"","","","",79,1660016,1662362,w,n,7
"","","","",80,1663076,1672256,w,n,23
"","","","",81,1673684,1674602,w,n,3
"","","","",82,1676234,1676302,w,n,1
"","","","",83,1680416,1680518,w,n,1
"","","","",84,1681606,1696634,w,n,39
"","","","",85,1697382,1702006,w,n,10
"","","","",86,1703434,1707616,w,n,13
"","","","",87,1710744,1712852,w,n,6
"","","","",88,1715300,1716796,w,n,3
"","","","",89,1722100,1722304,w,n,1
"","","","",90,1724072,1734034,w,n,26
"","","","",91,1736686,1740562,w,n,11
"","","","",92,1743282,1743962,w,n,2
"","","","",93,1748756,1749606,w,n,3
"","","","",94,1751000,1752190,w,n,4
"","","","",95,1753550,1756338,w,n,6
"","","","",96,1759432,1760384,w,n,3
"","","","",97,1763308,1763750,w,n,1
"","","","",98,1765178,1766436,w,n,4
"","","","",99,1772046,1774086,w,n,5
"","","","",100,1777044,1778676,w,n,4
"","","","",101,1780988,1781192,w,n,1
"","","","",102,1785204,1785782,w,n,2
"","","","",103,1786734,1789148,w,n,6
"","","","",104,1791086,1796662,w,n,14
"","","","",105,1797852,1801218,w,n,10
"","","","",106,1802544,1807780,w,n,13
"","","","",107,1809650,1813526,w,n,11
"","","","",108,1815974,1816144,w,n,1
"","","","",109,1816688,1818116,w,n,4
"","","","",110,1818898,1822638,w,n,12
"","","","",111,1822740,1822944,f,n,.
"","","","",112,1823590,1823964,h,n,2
