task.ordinal,task.onset,task.offset,task.task,babymovement.ordinal,babymovement.onset,babymovement.offset,babymovement.locomotion,babymovement.momsupport,babymovement.steps
"","","","",79,1076066,1077596,w,n,3
"","","","",80,1079874,1080758,w,n,2
"","","","",81,1084294,1084566,w,n,1
"","","","",82,1086062,1087116,w,n,3
"","","","",83,1090584,1092046,w,n,3
"","","","",84,1094970,1095208,w,n,1
"","","","",85,1129922,1131384,w,n,2
"","","","",86,1153144,1156884,w,n,6
"","","","",87,1196664,1196800,w,n,1
"","","","",88,1198398,1200438,w,n,5
"","","","",89,1226890,1227128,w,n,1
"","","","",90,1257252,1258782,w,n,3
"","","","",91,1268676,1272212,w,n,5
"","","","",92,1273878,1277584,w,n,3
"","","","",93,1287240,1287546,w,n,1
"","","","",94,1289076,1289450,w,n,1
"","","","",95,1292374,1293428,w,n,3
"","","","",96,1302880,1303662,w,n,2
"","","","",97,1305192,1306620,w,n,4
"","","","",98,1307640,1307844,h,n,1
"","","","",99,1349630,1356362,w,n,17
"","","","",100,1357076,1378734,w,n,45
"","","","",101,1380468,1383494,w,n,11
"","","","",102,1386384,1386758,w,n,1
"","","","",103,1406886,1408042,w,n,3
"","","","",104,1408144,1408756,f,n,.
"","","","",105,1416916,1417188,w,n,1
"","","","",106,1445238,1450950,w,n,15
"","","","",107,1453636,1456662,w,n,11
"","","","",108,1458158,1466012,w,n,24
"","","","",109,1466964,1467508,w,n,2
"","","","",110,1473628,1474546,w,n,3
"","","","",111,1484066,1484406,w,n,1
"","","","",112,1487500,1487704,w,n,1
"","","","",113,1493552,1507934,w,n,37
"","","","",114,1534012,1535168,w,n,4
"","","","",115,1917974,1921136,w,n,11
"","","","",116,1940822,1943202,w,n,5
"","","","",117,1945344,1947520,w,y,1
"","","","",118,1950920,1951940,w,n,2
"","","","",119,1952722,1953436,f,n,.
"","","","",120,1953878,1954184,w,y,1
"","","","",121,1956462,1960576,w,y,6
"","","","",122,1966662,1973530,w,n,19
"","","","",123,1994372,1998350,w,n,15
"","","","",124,2001682,2002090,w,n,2
"","","","",125,2007496,2009128,w,n,4
"","","","",126,2009876,2012086,w,n,7
"","","","",127,2015588,2017458,w,n,5
"","","","",128,2019668,2023748,w,n,6
"","","","",129,2024258,2025040,w,n,2
"","","","",130,2027590,2027862,w,n,1
"","","","",131,2030344,2035546,w,y,6
"","","","",132,2036736,2040238,w,n,7
"","","","",133,2042006,2044896,w,n,9
"","","","",134,2210952,2212584,w,n,4
"","","","",135,2213842,2216392,w,n,6
"","","","",136,2223260,2232032,w,n,20
"","","","",137,2236622,2242912,w,n,18
"","","","",138,2325022,2325736,w,n,2
"","","","",139,2328694,2333454,w,n,13
"","","","",140,2362864,2365346,w,n,8
"","","","",141,2369358,2372418,w,n,8
"","","","",142,2374016,2386256,w,n,35
"","","","",143,2387752,2392750,w,n,14
"","","","",144,2470066,2472514,w,n,5
"","","","",145,2474690,2484618,w,n,28
"","","","",146,2487814,2491520,w,n,9
"","","","",147,2492336,2493662,w,n,5
"","","","",148,2497300,2497912,w,n,2
"","","","",149,2499204,2499986,w,n,2
"","","","",150,2507058,2507330,w,n,1
"","","","",151,2509234,2509914,w,n,2
"","","","",152,2513144,2514810,w,n,3
"","","","",153,2515592,2516340,w,n,2
"","","","",154,2521338,2524602,w,n,6
"","","","",155,2529600,2533000,w,n,9
"","","","",156,2534326,2536128,w,n,5
"","","","",157,2537794,2539392,w,n,5
"","","","",158,2540276,2541194,w,n,3
"","","","",159,2542554,2542928,w,n,2
"","","","",160,2548708,2593350,w,n,100
"","","","",161,2594880,2595288,w,n,2
"","","","",162,2596512,2604604,w,n,25
"","","","",163,2605624,2610248,w,n,16
"","","","",164,2613104,2613852,w,n,3
"","","","",165,2617388,2618884,w,n,2
"","","","",166,2621332,2638740,w,n,37
"","","","",167,2639862,2644078,w,n,11
"","","","",168,2653666,2662540,w,n,21
"","","","",169,2668558,2678520,w,n,29
"","","","",170,2679608,2691474,w,n,26
"","","","",171,2692086,2694126,w,n,5
"","","","",172,2696540,2706094,w,n,21
"","","","",173,2706468,2707012,w,n,2
"","","","",174,2708406,2710106,w,n,6
"","","","",175,2717212,2735912,w,n,46
"","","","",176,2737000,2743596,w,n,15
"","","","",177,2743664,2744038,f,n,.
"","","","",178,2745126,2746656,w,n,5
"","","","",179,2748594,2750600,w,n,6
"","","","",180,2752436,2752640,w,n,1
"","","","",181,2753932,2756074,w,n,5
"","","","",182,2771578,2780656,w,n,23
"","","","",183,2781676,2813262,w,n,81
"","","","",184,2814996,2816866,w,n,7
"","","","",185,2818974,2819246,w,n,1
"","","","",186,2824652,2827848,w,n,7
"","","","",187,2831010,2835668,w,n,13
"","","","",188,2839544,2847330,w,n,26
"","","","",189,2849540,2852090,w,n,8
"","","","",190,2854164,2859502,w,n,14
"","","","",191,2869090,2869532,w,n,2
"","","","",192,2873646,2874020,w,n,1
"","","","",193,2880820,2882316,w,n,4
"","","","",194,2883302,2883744,w,n,1
"","","","",195,2889966,2911046,w,n,47
"","","","",196,2913052,2919308,w,n,16
"","","","",197,2921076,2937056,w,n,44
"","","","",198,2938314,2943856,w,n,16
"","","","",199,2945794,2948446,w,n,8
"","","","",200,2949602,2952322,w,n,9
"","","","",201,2954362,2956436,w,n,6
"","","","",202,2957932,2963644,w,n,16
