task.ordinal,task.onset,task.offset,task.task,babymovement.ordinal,babymovement.onset,babymovement.offset,babymovement.locomotion,babymovement.momsupport,babymovement.steps
1,380936,858874,NMS,1,384710,387702,w,n,5
2,911914,1564986,NMM,2,394604,402628,w,n,13
3,1641826,1830458,G,3,404804,406334,w,n,3
4,1900940,2391498,MPS,4,408068,410618,w,n,4
5,2431782,2908802,MPM,5,412080,415684,w,n,7
"","","","",6,417588,420308,w,n,6
"","","","",7,421600,422586,w,n,3
"","","","",8,423470,433568,w,n,17
"","","","",9,434418,436458,w,n,5
"","","","",10,439042,441626,w,n,4
"","","","",11,442782,445196,w,n,4
"","","","",12,446046,450262,w,n,9
"","","","",13,452846,459952,w,n,18
"","","","",14,462400,470628,w,n,15
"","","","",15,474164,476544,w,n,3
"","","","",16,478210,486064,w,n,16
"","","","",17,493068,503812,w,n,22
"","","","",18,504628,507688,w,n,7
"","","","",19,560592,566508,w,n,15
"","","","",20,575892,587316,w,n,25
"","","","",21,590648,599080,w,n,21
"","","","",22,600134,602140,w,n,4
"","","","",23,603364,604452,w,n,2
"","","","",24,605642,612578,w,n,17
"","","","",25,627096,633998,w,n,15
"","","","",26,635426,637670,w,n,4
"","","","",27,639914,641240,w,n,3
"","","","",28,655656,657492,w,n,4
"","","","",29,669154,675206,w,n,7
"","","","",30,687854,693702,w,n,11
"","","","",31,695096,696252,w,n,1
"","","","",32,697272,701284,w,n,4
"","","","",33,704820,711620,w,n,17
"","","","",34,716550,726410,w,n,22
"","","","",35,738514,739330,f,n,.
"","","","",36,770678,775914,w,n,7
"","","","",37,779212,787406,w,n,13
"","","","",38,790296,791894,w,n,4
"","","","",39,801822,805426,w,n,6
"","","","",40,809710,810390,w,n,2
"","","","",41,811478,812260,w,n,3
"","","","",42,840276,841364,w,n,3
"","","","",43,843098,847960,w,n,13
"","","","",44,848708,850884,w,n,6
"","","","",45,852176,856324,w,n,11
"","","","",46,912696,913376,w,n,2
"","","","",47,914702,924766,w,n,22
"","","","",48,932892,935918,w,n,6
"","","","",49,940848,948974,w,n,17
"","","","",50,950606,953734,w,n,5
"","","","",51,955774,963866,w,n,17
"","","","",52,969986,970258,w,n,1
"","","","",53,973182,979472,w,n,12
"","","","",54,980696,981070,w,n,1
"","","","",55,985150,985320,w,n,1
"","","","",56,986680,994126,w,n,14
"","","","",57,996812,997560,w,n,2
"","","","",58,998818,999940,w,n,3
