task.ordinal,task.onset,task.offset,task.task,babymovement.ordinal,babymovement.onset,babymovement.offset,babymovement.locomotion,babymovement.momsupport,babymovement.steps
"","","","",70,928336,933504,w,n,11
"","","","",71,1337288,1340280,h,n,6
"","","","",72,1387676,1396278,w,n,16
"","","","",73,1398046,1398930,w,n,2
"","","","",74,1406512,1408008,w,n,2
"","","","",75,1425144,1425416,w,n,1
"","","","",76,1438948,1439254,w,n,1
"","","","",77,1440648,1442756,w,n,5
"","","","",78,1468630,1471622,h,n,6
"","","","",79,1483420,1485052,h,n,3
"","","","",80,1486242,1487262,w,n,2
"","","","",81,1494504,1498312,w,n,7
"","","","",82,1851742,1854088,w,n,2
"","","","",83,1855244,1858746,w,n,7
"","","","",84,1861262,1864084,w,n,3
"","","","",85,1865954,1872992,w,n,10
"","","","",86,1875066,1877956,w,n,4
"","","","",87,1886796,1889924,w,n,9
"","","","",88,1906720,1907332,w,n,2
"","","","",89,1915696,1920388,h,n,8
"","","","",90,1946024,1950818,w,n,13
"","","","",91,1952620,1955544,w,n,5
"","","","",92,1955578,1956870,f,n,.
"","","","",93,1959794,1964860,w,n,13
"","","","",94,1990190,1993828,w,n,10
"","","","",95,2003722,2011542,w,n,18
"","","","",96,2020042,2032112,w,n,21
"","","","",97,2036770,2039388,w,n,2
"","","","",98,2043706,2043944,w,n,1
"","","","",99,2046052,2046562,w,n,1
"","","","",100,2050880,2061182,w,n,17
"","","","",101,2068220,2070192,w,n,6
"","","","",102,2079474,2079950,h,n,1
"","","","",103,2087430,2088178,h,n,1
"","","","",104,2106368,2106708,h,n,1
"","","","",105,2108476,2108816,w,n,1
"","","","",106,2118914,2119220,w,n,1
"","","","",107,2121362,2122552,w,n,1
"","","","",108,2127210,2128332,w,n,1
"","","","",109,2133262,2133908,w,n,1
"","","","",110,2144482,2149004,w,n,10
"","","","",111,2156688,2157878,w,n,3
"","","","",112,2161550,2165120,w,n,4
"","","","",113,2178482,2187322,w,n,4
"","","","",114,2195312,2196570,w,n,2
"","","","",115,2203472,2204662,w,n,2
"","","","",116,2207246,2209014,w,n,3
"","","","",117,2209048,2210034,f,n,.
"","","","",118,2210578,2219316,h,n,15
"","","","",119,2236486,2240158,h,n,7
"","","","",120,2243456,2247196,w,n,10
"","","","",121,2248318,2253146,w,n,6
"","","","",122,2255458,2256954,w,n,3
"","","","",123,2265964,2270112,w,n,3
"","","","",124,2273410,2275314,w,n,3
"","","","",125,2277728,2281094,w,n,4
"","","","",126,2284392,2286160,w,n,3
"","","","",127,2300576,2304724,w,n,3
"","","","",128,2324070,2325532,w,n,2
"","","","",129,2328218,2333862,w,n,5
"","","","",130,2412980,2413218,w,n,1
"","","","",131,2418182,2420256,w,n,3
"","","","",132,2422806,2423316,w,n,1
"","","","",133,2429640,2431986,w,n,6
"","","","",134,2432870,2437970,w,n,13
"","","","",135,2442152,2450720,w,n,17
"","","","",136,2454256,2455820,h,n,3
"","","","",137,2479416,2481354,h,n,5
"","","","",138,2483054,2486896,w,n,7
"","","","",139,2490534,2492846,w,n,5
"","","","",140,2495566,2503284,w,n,11
"","","","",141,2503318,2503896,f,n,.
"","","","",142,2590120,2591004,h,n,2
"","","","",143,2596614,2606406,w,n,19
"","","","",144,2610826,2618646,w,n,9
"","","","",145,2621570,2622216,w,n,1
"","","","",146,2624358,2625378,w,n,2
"","","","",147,2628608,2638196,w,n,5
"","","","",148,2642412,2661214,w,n,12
"","","","",149,2663084,2665124,w,n,4
"","","","",150,2666314,2668014,w,n,4
"","","","",151,2671312,2671652,w,n,1
"","","","",152,2674712,2678962,w,n,10
"","","","",153,2685898,2688588,w,n,3
"","","","",154,2692664,2701266,w,n,11
"","","","",155,2701300,2702184,f,n,.
"","","","",156,2707046,2712180,w,n,14
"","","","",157,2716022,2722856,w,n,14
"","","","",158,2725644,2726324,w,n,1
"","","","",159,2730132,2749342,w,n,16
"","","","",160,2787014,2787830,h,n,2
"","","","",161,2789292,2794630,w,n,7
"","","","",162,2794664,2795786,f,n,.
"","","","",163,2798166,2802076,w,n,8
"","","","",164,2817512,2820980,w,n,4
"","","","",165,2830296,2830738,w,n,1
"","","","",166,2870008,2870484,w,n,1
"","","","",167,2872932,2873238,w,n,1
"","","","",168,2876978,2879596,w,n,2
"","","","",169,2885648,2893944,w,n,5
"","","","",170,2901152,2902308,w,y,2
