task.ordinal,task.onset,task.offset,task.task,babymovement.ordinal,babymovement.onset,babymovement.offset,babymovement.locomotion,babymovement.momsupport,babymovement.steps
"","","","",143,1823046,1829574,w,n,17
"","","","",144,1832090,1835660,w,n,11
"","","","",145,1836816,1840454,w,n,11
"","","","",146,1844398,1844636,w,n,1
"","","","",147,1850450,1851810,w,n,4
"","","","",148,1852796,1858984,w,n,18
"","","","",149,1859970,1864594,w,n,12
"","","","",150,1866498,1871326,w,n,14
"","","","",151,1874896,1876596,w,n,5
"","","","",152,1878670,1881526,w,n,7
"","","","",153,1884246,1896520,w,n,33
"","","","",154,1906346,1906584,w,n,1
"","","","",155,1908522,1909678,w,n,3
"","","","",156,1910664,1911514,w,n,3
"","","","",157,1912670,1916886,w,n,14
"","","","",158,1918212,1921578,w,n,10
"","","","",159,1931676,1931812,w,n,1
"","","","",160,1933342,1934362,w,n,4
"","","","",161,1936436,1940686,w,n,12
"","","","",162,1941808,1944528,w,n,7
"","","","",163,1947112,1958570,w,n,26
"","","","",164,1960848,1964248,w,n,7
"","","","",165,1965642,1993488,w,n,74
"","","","",166,1995256,1996990,w,n,4
"","","","",167,1998214,1998452,w,n,1
"","","","",168,1999880,2004844,w,n,11
"","","","",169,2006068,2011508,w,n,15
"","","","",170,2017730,2018274,w,n,2
"","","","",171,2022082,2025176,w,n,7
"","","","",172,2028066,2028984,w,n,3
"","","","",173,2034186,2041156,w,n,19
"","","","",174,2042244,2046630,w,n,13
"","","","",175,2047344,2048466,w,n,4
"","","","",176,2049384,2049588,w,n,1
"","","","",177,2050642,2055164,w,n,11
"","","","",178,2059618,2061386,w,n,3
"","","","",179,2062780,2067166,w,n,12
"","","","",180,2074782,2074884,w,n,1
"","","","",181,2075938,2081854,w,n,14
"","","","",182,2082806,2096644,w,n,37
"","","","",183,2099228,2114392,w,n,41
"","","","",184,2217412,2221526,w,n,10
"","","","",185,2223668,2230298,w,n,15
"","","","",186,2240736,2245530,w,n,13
