task.ordinal,task.onset,task.offset,task.task,floortime.ordinal,floortime.onset,floortime.offset,floortime.code01,all_toys.ordinal,all_toys.onset,all_toys.offset,all_toys.bricks_ord,all_toys.bucket_ord,all_toys.balls_ord,all_toys.broom_ord,all_toys.clear_ball_ord,all_toys.food_ord,all_toys.grocery_cart_ord,all_toys.pig_ord,all_toys.popuppals_ord,all_toys.shape_sorter_ord,all_toys.shape_sorter_blocks_ord,all_toys.stroller_ord,all_toys.xylophone_ord,bricks.ordinal,bricks.onset,bricks.offset,bricks.carry,bricks.roll_throw,bricks.build,bricks.knock,pig.ordinal,pig.onset,pig.offset,pig.carry,pig.roll_throw,popuppals.ordinal,popuppals.onset,popuppals.offset,popuppals.carry,popuppals.push_buttons,xylophone.ordinal,xylophone.onset,xylophone.offset,xylophone.carry,xylophone.push_buttons,shape_sorter.ordinal,shape_sorter.onset,shape_sorter.offset,shape_sorter.carry,shape_sorter.roll_throw,shape_sorter.empty,shape_sorter_blocks.ordinal,shape_sorter_blocks.onset,shape_sorter_blocks.offset,shape_sorter_blocks.carry,shape_sorter_blocks.roll_throw,shape_sorter_blocks.fit,broom.ordinal,broom.onset,broom.offset,broom.carry,broom.whack,clear_ball.ordinal,clear_ball.onset,clear_ball.offset,clear_ball.carry,clear_ball.roll_throw,clear_ball.kick,balls.ordinal,balls.onset,balls.offset,balls.carry,balls.roll_throw,balls.kick,food.ordinal,food.onset,food.offset,food.carry,food.roll_throw,food.eat,food.feed,grocery_cart.ordinal,grocery_cart.onset,grocery_cart.offset,grocery_cart.carry,grocery_cart.push,grocery_cart.fill_empty,stroller.ordinal,stroller.onset,stroller.offset,stroller.carry,stroller.push,stroller.sit,stroller.climb,stroller.fill_empty
"","","","","","","","",11,350574,372946,11,"","","","","","","","","","","","",11,350574,372946,n,y,n,n,"","","","","",11,2327436,2383740,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",11,888284,889304,n,n,n,11,1781022,1781736,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",12,374000,374102,12,"","","","","","","","","","","","",12,374000,374102,n,n,n,n,"","","","","",12,2388874,2395572,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",12,891174,892194,n,n,n,12,1783198,1788740,y,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",13,375360,384608,13,"","","","","","","","","","","","",13,375360,384608,n,y,y,n,"","","","","",13,2399516,2400162,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",13,893860,896750,n,n,n,13,1790270,1791494,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",14,386070,386886,14,"","","","","","","","","","","","",14,386070,386886,n,y,n,n,"","","","","",14,2401930,2402474,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",14,920720,930478,y,n,n,14,1794214,1800300,y,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",15,388314,389130,15,"","","","","","","","","","","","",15,388314,389130,n,y,n,n,"","","","","",15,2404344,2404752,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",15,933402,938740,n,n,n,15,1801490,1804924,y,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",16,395046,395930,16,"","","","","","","","","","","","",16,395046,395930,n,n,n,n,"","","","","",16,2406656,2407234,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",16,940440,950232,n,n,n,16,1806182,1808562,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",17,397222,398038,17,"","","","","","","","","","","","",17,397222,398038,n,y,n,n,"","","","","",17,2409036,2412470,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",17,951490,953258,n,n,n,17,1810806,1812812,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",18,399636,403512,18,"","","","","","","","","","","","",18,399636,403512,n,n,n,n,"","","","","",18,2413694,2418828,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",18,959956,960738,n,n,n,18,1813832,1815974,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",19,406606,425510,19,"","","","","","","","","","","","",19,406606,425510,n,y,n,n,"","","","","",19,2422942,2423996,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",19,962132,963152,n,n,n,19,1817266,1819646,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",20,431120,433772,20,"","","","","","","","","","","","",20,431120,433772,n,n,n,n,"","","","","",20,2426546,2438616,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",20,964172,965838,n,n,n,20,1820768,1823250,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",21,438464,442306,21,"","","","","","","","","","","","",21,438464,442306,n,n,n,n,"","","","","",21,2439976,2459424,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",21,967062,968082,n,n,n,21,1825494,1826888,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",22,499630,522308,"","","","","","","",1,"","","","","",22,543830,548080,n,n,y,n,"","","","","",22,2465646,2467312,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",22,969408,970224,n,n,n,22,1828554,1834640,y,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",23,533494,543830,"","","","","","","",2,"","","","","",23,549576,565760,n,n,y,n,"","","","","",23,2469250,2472514,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",23,971312,975800,n,n,n,23,1837020,1841678,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",24,543830,544884,22,"","","","","","",2,"","","","","",24,566984,578204,y,y,n,n,"","","","","",24,2474554,2493798,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",24,977908,981614,n,n,n,24,1843174,1845350,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",25,544884,548080,22,"","","","","","","","","","","","",25,579428,593844,y,n,n,n,"","","","","",25,2495464,2496212,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",25,992936,996710,y,n,n,25,1846404,1849056,y,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",26,549576,565760,23,"","","","","","","","","","","","",26,598808,605234,y,n,n,n,"","","","","",26,2497470,2499340,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",26,1006842,1009460,n,n,n,26,1851946,1852796,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",27,566984,567154,24,"","","","","","","","","","","","",27,610402,616216,y,n,n,n,"","","","","",27,2501414,2502536,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",27,1013506,1015648,n,n,n,27,1857250,1858610,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",28,567154,569024,24,"","","","","","",3,"","","","","",28,618800,624512,y,n,n,n,"","","","","",28,2504780,2507636,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",28,1017314,1022754,n,n,n,28,1860718,1864118,y,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",29,569024,578204,24,"","","","","","","","","","","","",29,627776,633998,y,n,n,n,"","","","","",29,2508724,2537556,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",29,1026834,1029588,n,n,n,29,1865954,1867484,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",30,579428,593844,25,"","","","","","","","","","","","",30,638112,645456,y,n,n,n,"","","","","",30,2539902,2550986,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",30,1036320,1040604,n,n,n,30,1868912,1873536,y,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",31,598808,605234,26,"","","","","","","","","","","","",31,2590902,2595832,n,n,n,n,"","","","","",31,2552346,2580328,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",31,1093984,1095650,n,n,n,31,1874522,1881934,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",32,610402,616216,27,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",32,1097180,1100886,n,n,n,32,1886898,1893494,y,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",33,618800,624512,28,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",33,1103878,1105238,n,n,n,33,1894820,1895194,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",34,627776,633998,29,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",34,1108672,1111936,n,n,n,34,1896520,1898118,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",35,638112,645456,30,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",35,1117852,1120572,y,n,n,35,1907026,1914574,y,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",36,661028,661844,"","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",36,1125094,1131452,n,n,n,36,1919028,1921816,y,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",37,663884,691390,"","","","","","","","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37,1204280,1207748,n,y,n,37,1923686,1925012,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",38,692818,704344,"","","","","","","","","","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38,1215432,1217336,n,y,n,38,1926542,1930010,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",39,705636,710260,"","","","","","","","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39,1228454,1230834,n,y,n,39,1934634,1939938,y,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",40,773874,776458,"","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",40,1235730,1236274,n,y,n,40,1941740,1942216,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",41,785400,792506,"","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",41,1553086,1561076,y,n,n,41,1943338,1955442,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",42,808792,813314,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",42,1579946,1581408,n,n,n,42,1957856,1971524,y,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",43,813314,815694,"",1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",43,1585012,1587698,n,y,n,43,1983730,1985702,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",44,815694,818788,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",44,1592220,1592968,n,n,n,44,1987674,1989136,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",45,818788,820556,"",1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45,1687182,1687386,n,n,n,45,1990292,1993148,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",46,820556,821576,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",46,1995630,1997092,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",47,821576,826472,"",1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",47,2000968,2010046,y,n,y,n,"","","","","","","","","","","","","",""
"","","","","","","","",48,826472,829022,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",48,2012188,2013718,y,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",49,829022,842554,"",1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",49,2015214,2016234,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",50,842554,849252,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50,2018478,2019838,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",51,849252,852448,"",1,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",51,2022456,2027488,y,n,y,n,"","","","","","","","","","","","","",""
"","","","","","","","",52,852448,854794,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",52,2029188,2032112,n,n,y,n,"","","","","","","","","","","","","",""
"","","","","","","","",53,854794,857650,"",1,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",54,857650,859146,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",55,859146,860880,"",1,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",56,860880,861968,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",57,861968,863022,"",1,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",58,863022,864484,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",59,864484,866048,"",1,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",60,866048,867136,"","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",61,867136,880226,"",2,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",62,880226,886278,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",63,886278,887060,"",2,10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",64,887060,888284,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",65,888284,889304,"",2,11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",66,889304,891174,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",67,891174,892194,"",2,12,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",68,892194,893860,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",69,893860,896750,"",2,13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",70,896750,917252,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",71,920720,928846,"","",14,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",72,928846,930478,"",3,14,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",73,930478,933402,"",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",74,933402,937176,"",3,15,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",75,937176,938740,"","",15,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",76,938774,940440,"",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",77,940440,950232,"",4,16,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",78,950232,951490,"",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",79,951490,953258,"",4,17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",80,953258,959956,"",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",81,959956,960738,"",4,18,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",82,960738,962132,"",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",83,962132,963152,"",4,19,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",84,963152,964172,"",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",85,964172,965838,"",4,20,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",86,965838,967062,"",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",87,967062,968082,"",4,21,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",88,968082,969408,"",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",89,969408,970224,"",4,22,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",90,970224,971312,"",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",91,971312,975800,"",4,23,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",92,975800,977908,"",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",93,977908,981614,"",4,24,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",94,981614,987734,"",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",95,992936,996676,"","",25,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",96,996676,996710,"",5,25,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",97,996710,998750,"",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
