task.ordinal,task.onset,task.offset,task.task,floortime.ordinal,floortime.onset,floortime.offset,floortime.code01,all_toys.ordinal,all_toys.onset,all_toys.offset,all_toys.bricks_ord,all_toys.bucket_ord,all_toys.balls_ord,all_toys.broom_ord,all_toys.clear_ball_ord,all_toys.food_ord,all_toys.grocery_cart_ord,all_toys.pig_ord,all_toys.popuppals_ord,all_toys.shape_sorter_ord,all_toys.shape_sorter_blocks_ord,all_toys.stroller_ord,all_toys.xylophone_ord,bricks.ordinal,bricks.onset,bricks.offset,bricks.carry,bricks.roll_throw,bricks.build,bricks.knock,pig.ordinal,pig.onset,pig.offset,pig.carry,pig.roll_throw,popuppals.ordinal,popuppals.onset,popuppals.offset,popuppals.carry,popuppals.push_buttons,xylophone.ordinal,xylophone.onset,xylophone.offset,xylophone.carry,xylophone.push_buttons,shape_sorter.ordinal,shape_sorter.onset,shape_sorter.offset,shape_sorter.carry,shape_sorter.roll_throw,shape_sorter.empty,shape_sorter_blocks.ordinal,shape_sorter_blocks.onset,shape_sorter_blocks.offset,shape_sorter_blocks.carry,shape_sorter_blocks.roll_throw,shape_sorter_blocks.fit,broom.ordinal,broom.onset,broom.offset,broom.carry,broom.whack,clear_ball.ordinal,clear_ball.onset,clear_ball.offset,clear_ball.carry,clear_ball.roll_throw,clear_ball.kick,balls.ordinal,balls.onset,balls.offset,balls.carry,balls.roll_throw,balls.kick,food.ordinal,food.onset,food.offset,food.carry,food.roll_throw,food.eat,food.feed,grocery_cart.ordinal,grocery_cart.onset,grocery_cart.offset,grocery_cart.carry,grocery_cart.push,grocery_cart.fill_empty,stroller.ordinal,stroller.onset,stroller.offset,stroller.carry,stroller.push,stroller.sit,stroller.climb,stroller.fill_empty
"","","","","","","","",11,418914,424150,"","","","","","","","",4,"","","","","","","","","","","","","","","","",11,495992,513604,n,y,11,487254,494700,n,y,11,765680,769216,n,y,n,"","","","","","","","","","","","","","","","","",11,1166982,1171980,y,n,n,11,1117036,1119382,y,n,n,n,11,1058318,1090754,y,y,y,11,1829404,1857522,n,y,n,n,n
"","","","","","","","",12,424558,427108,"","","","","","","","","","","","",8,"","","","","","","","","","","","",12,525776,542130,n,y,12,514250,525572,n,y,12,2509030,2521236,y,n,n,"","","","","","","","","","","","","","","","","",12,1178270,1178508,n,n,n,12,1121116,1123768,y,n,n,n,12,1092012,1093100,n,n,n,12,1865852,1887782,n,y,n,n,n
"","","","","","","","",13,427482,436866,"","","","","","","","",5,"","","","","","","","","","","","","","","","",13,543184,544680,n,y,13,618358,619140,n,n,13,2526132,2537896,y,n,n,"","","","","","","","","","","","","","","","","",13,1181024,1184662,y,n,n,13,1126760,1130840,y,n,n,n,13,1098268,1098676,n,n,y,13,1912636,1921918,n,y,n,n,n
"","","","","","","","",14,436866,437852,"","","","","","","","",5,"","","",9,"","","","","","","","","","","","",14,546414,562394,n,y,14,654636,660688,n,y,14,2578900,2598110,y,n,n,"","","","","","","","","","","","","","","","","",14,1267520,1272076,y,n,n,14,1131792,1138082,n,n,n,y,14,1104354,1105374,n,n,y,14,1924502,1948540,y,y,n,n,n
"","","","","","","","",15,437852,454750,"","","","","","","","",5,"","","","","","","","","","","","","","","","",15,564026,577592,n,y,15,2239522,2241382,n,y,15,2635170,2639284,y,n,n,"","","","","","","","","","","","","","","","","",15,1671848,1673480,n,n,n,15,1142366,1153280,y,n,n,n,15,1108502,1108910,n,n,y,15,1952892,1956394,n,n,n,n,n
"","","","","","","","",16,456314,469166,"","","","","","","","",6,"","","","","","","","","","","","","","","","",16,579326,607036,n,y,16,2378232,2382856,n,y,16,2655638,2656998,n,n,n,"","","","","","","","","","","","","","","","","",16,1675962,1677764,y,n,n,16,1206694,1208224,n,n,n,n,16,1111970,1112446,n,n,y,16,1957856,1960236,n,n,n,n,n
"","","","","","","","",17,470016,471342,"","","","","","","","","","","","",10,"","","","","","","","","","","","",17,620092,621588,n,n,17,2444702,2451570,y,n,17,2660432,2662642,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","",17,1325558,1327224,y,n,n,n,17,1115064,1115608,n,n,y,17,1966458,1972272,n,y,n,n,n
"","","","","","","","",18,471342,473518,"","","","","","","","",7,"","","",10,"","","","","","","","","","","","",18,622540,626042,n,y,18,2468060,2470100,n,y,18,2670938,2675868,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","",18,1329026,1334466,n,n,n,n,18,1119348,1119654,n,n,y,18,1974958,1977916,n,n,n,n,n
"","","","","","","","",19,473518,473892,"","","","","","","","","","","","",10,"","","","","","","","","","","","",19,658648,660416,n,y,"","","","","",19,2678588,2680322,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","",19,1335316,1336540,n,n,n,n,19,1123768,1124414,n,n,y,19,2027624,2034288,n,y,n,n,n
"","","","","","","","",20,475116,475966,"","","","","","","","",8,"","","","","","","","","","","","","","","","",20,2261374,2340424,n,y,"","","","","",20,2686748,2692698,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","",20,1352656,1354016,n,n,n,n,20,1130772,1131010,n,n,y,20,2045916,2049758,n,y,n,n,n
"","","","","","","","",21,478482,479026,"","","","","","","","",9,"","","","","","","","","","","","","","","","",21,2342260,2357390,n,y,"","","","","",21,2695418,2698104,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",21,1153280,1153858,n,n,y,21,2058938,2059992,n,n,n,n,n
"","","","","","","","",22,481066,486574,"","","","","","","","",10,"","","","","","","","","","","","","","","","",22,2386392,2390574,n,y,"","","","","",22,2699328,2721258,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",22,1160182,1160726,n,n,y,22,2067914,2085526,n,y,n,n,n
"","","","","","","","",23,487254,494700,"","","","","","","","","","","","",11,"","","","","","","","","","","","",23,2405500,2440724,y,y,"","","","","",23,2724182,2734926,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",23,1163480,1164840,n,n,n,23,2090422,2092836,n,y,n,n,n
"","","","","","","","",24,495992,513604,"","","","","","","","",11,"","","","","","","","","","","","","","","","",24,2467278,2467652,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",24,1171980,1176060,n,n,y,"","","","","","","",""
"","","","","","","","",25,514250,525572,"","","","","","","","","","","","",12,"","","","","","","","","","","","",25,2470372,2499680,y,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",25,1184662,1217506,n,y,y,"","","","","","","",""
"","","","","","","","",26,525776,542130,"","","","","","","","",12,"","","","","","","","","","","","","","","","",26,2616266,2633674,y,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26,1219342,1232194,n,y,n,"","","","","","","",""
"","","","","","","","",27,543184,544680,"","","","","","","","",13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",27,1266466,1269288,n,n,y,"","","","","","","",""
"","","","","","","","",28,546414,562394,"","","","","","","","",14,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",28,1272076,1276054,n,y,y,"","","","","","","",""
"","","","","","","","",29,564026,577592,"","","","","","","","",15,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",29,1284282,1288124,n,y,n,"","","","","","","",""
"","","","","","","","",30,579326,607036,"","","","","","","","",16,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",30,1296182,1320798,y,y,n,"","","","","","","",""
"","","","","","","","",31,618358,619140,"","","","","","","","","","","","",13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",31,1327224,1328142,n,n,y,"","","","","","","",""
"","","","","","","","",32,620092,621588,"","","","","","","","",17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",32,1334500,1334704,n,n,y,"","","","","","","",""
"","","","","","","","",33,622540,626042,"","","","","","","","",18,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",33,1336438,1336710,n,n,y,"","","","","","","",""
"","","","","","","","",34,634576,649332,"","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",34,1338546,1350480,n,y,n,"","","","","","","",""
"","","","","","","","",35,654636,658648,"","","","","","","","","","","","",14,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",35,1352146,1392844,n,y,n,"","","","","","","",""
"","","","","","","","",36,658648,660416,"","","","","","","","",19,"","","",14,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",36,1394170,1399168,n,y,n,"","","","","","","",""
"","","","","","","","",37,660416,660688,"","","","","","","","","","","","",14,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37,1664062,1673922,n,n,y,"","","","","","","",""
"","","","","","","","",38,666128,689962,"","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38,1677730,1678104,n,n,y,"","","","","","","",""
"","","","","","","","",39,689962,696762,"","","","","","","",1,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39,1703944,1709554,n,y,n,"","","","","","","",""
"","","","","","","","",40,696762,700366,"","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",40,1722780,1740154,n,y,n,"","","","","","","",""
"","","","","","","","",41,700366,711586,"","","","","","","",1,"",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",41,1767660,1796934,n,y,n,"","","","","","","",""
"","","","","","","","",42,711586,713082,"","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",42,1814342,1815362,n,n,n,"","","","","","","",""
"","","","","","","","",43,713728,716414,"","","","","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",43,1823624,1857556,n,y,n,"","","","","","","",""
"","","","","","","","",44,717094,717230,"","","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",44,1863948,1905904,n,y,n,"","","","","","","",""
"","","","","","","","",45,717740,720596,"","","","","","","","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45,1949968,1950852,n,n,n,"","","","","","","",""
"","","","","","","","",46,722874,725050,"","","","","","","","","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",46,1955850,1961222,n,n,n,"","","","","","","",""
"","","","","","","","",47,745722,751332,"","","","","","","","","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",47,1973462,1973972,n,n,n,"","","","","","","",""
"","","","","","","","",48,755752,757078,"","","","","","","","","",8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",48,1978834,1986518,n,y,n,"","","","","","","",""
"","","","","","","","",49,759322,760580,"","","","","","","","","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",49,2040374,2054858,n,y,n,"","","","","","","",""
"","","","","","","","",50,761600,764422,"","","","","","","","","",10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50,2061590,2063528,n,n,n,"","","","","","","",""
"","","","","","","","",51,765680,769216,"","","","","","","","","",11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",51,2065976,2096236,n,y,n,"","","","","","","",""
"","","","","","","","",52,905975,906678,"",1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",53,906678,907630,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",54,918170,920788,"","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",55,922522,934388,"","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",56,934388,937482,"","","","","",1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",57,937482,937618,"","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",58,939182,940270,"","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",59,940270,941766,"","","","","",2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",60,941766,944418,"","","","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",61,944418,957610,"","","","","",3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",62,957610,962676,"","","","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",63,962676,970700,"","","",1,"","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",64,970700,973998,"","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",65,975562,980356,"","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",66,981410,986680,"","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",67,995894,997662,"","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",68,998444,1000416,"","","","","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",69,1006026,1020374,"","","","","","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",70,1021972,1026936,"","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",71,1026936,1027004,"","",2,"","","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",72,1027004,1027548,"","","","","","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",73,1030098,1037442,"","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",74,1037442,1038360,"","",3,"","","",8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",75,1038360,1038700,"","","","","","",8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",76,1041386,1048968,"","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",77,1048968,1049138,"","",4,"","","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",78,1049138,1049478,"","","","","","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",79,1051144,1054034,"","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",80,1054034,1054102,"","",5,"","","",10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",81,1054102,1054646,"","","","","","",10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",82,1058318,1067702,"","","","","","",11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",83,1067702,1068926,"","","","","",4,11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",84,1068926,1090754,"","","","","","",11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",85,1092012,1093100,"","","","","","",12,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",86,1094596,1094732,"","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",87,1094732,1095072,"","",6,"","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",88,1095072,1095106,"","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",89,1096500,1098200,"","",7,"","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",90,1098200,1098268,"","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",91,1098268,1098404,"","",7,"","","",13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",92,1098404,1098676,"","","","","","",13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",93,1102178,1102416,"","","","","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",94,1102416,1104354,"","",8,"","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",95,1104354,1104626,"","",8,"","",7,14,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
