task.ordinal,task.onset,task.offset,task.task,floortime.ordinal,floortime.onset,floortime.offset,floortime.code01,all_toys.ordinal,all_toys.onset,all_toys.offset,all_toys.bricks_ord,all_toys.bucket_ord,all_toys.balls_ord,all_toys.broom_ord,all_toys.clear_ball_ord,all_toys.food_ord,all_toys.grocery_cart_ord,all_toys.pig_ord,all_toys.popuppals_ord,all_toys.shape_sorter_ord,all_toys.shape_sorter_blocks_ord,all_toys.stroller_ord,all_toys.xylophone_ord,bricks.ordinal,bricks.onset,bricks.offset,bricks.carry,bricks.roll_throw,bricks.build,bricks.knock,pig.ordinal,pig.onset,pig.offset,pig.carry,pig.roll_throw,popuppals.ordinal,popuppals.onset,popuppals.offset,popuppals.carry,popuppals.push_buttons,xylophone.ordinal,xylophone.onset,xylophone.offset,xylophone.carry,xylophone.push_buttons,shape_sorter.ordinal,shape_sorter.onset,shape_sorter.offset,shape_sorter.carry,shape_sorter.roll_throw,shape_sorter.empty,shape_sorter_blocks.ordinal,shape_sorter_blocks.onset,shape_sorter_blocks.offset,shape_sorter_blocks.carry,shape_sorter_blocks.roll_throw,shape_sorter_blocks.fit,broom.ordinal,broom.onset,broom.offset,broom.carry,broom.whack,clear_ball.ordinal,clear_ball.onset,clear_ball.offset,clear_ball.carry,clear_ball.roll_throw,clear_ball.kick,balls.ordinal,balls.onset,balls.offset,balls.carry,balls.roll_throw,balls.kick,food.ordinal,food.onset,food.offset,food.carry,food.roll_throw,food.eat,food.feed,grocery_cart.ordinal,grocery_cart.onset,grocery_cart.offset,grocery_cart.carry,grocery_cart.push,grocery_cart.fill_empty,stroller.ordinal,stroller.onset,stroller.offset,stroller.carry,stroller.push,stroller.sit,stroller.climb,stroller.fill_empty
"","","","","","","","",11,292808,293794,"","","","","","","","","",4,3,"","",11,1686162,1694458,n,n,n,y,"","","","","","","","","","",11,1824950,1826106,n,y,11,353498,357170,n,n,n,"","","","","","","","","","","","","","","","","",11,993888,995962,n,n,n,"","","","","","","",11,959174,970530,n,n,y,11,2225300,2225572,n,n,n,n,n
"","","","","","","","",12,293794,295460,"","","","","","","","","","",3,"","",12,1704556,1705100,n,n,n,y,"","","","","","","","","","",12,1859868,1860548,n,n,12,368900,369852,n,n,n,"","","","","","","","","","","","","","","","","",12,997662,1000348,n,n,n,"","","","","","","",12,974576,978588,n,n,y,12,2281638,2350250,n,y,n,n,y
"","","","","","","","",13,295460,302872,"","","","","","","","","",5,3,"","",13,1706834,1708398,n,n,n,y,"","","","","","","","","","",13,2037960,2038300,n,n,13,373796,382942,n,n,y,"","","","","","","","","","","","","","","","","",13,1001436,1003102,n,n,n,"","","","","","","",13,987190,1005686,n,n,y,13,2380102,2396252,y,y,n,n,n
"","","","","","","","",14,302872,304742,"","","","","","","","","","",3,"","",14,1712376,1713430,n,n,n,y,"","","","","","","","","","","","","","","",14,383996,387464,n,n,n,"","","","","","","","","","","","","","","","","",14,1004292,1007080,n,n,n,"","","","","","","",14,1018606,1028330,n,n,y,14,2414680,2419406,n,y,n,n,y
"","","","","","","","",15,304742,311066,"","","","","","","","","",6,3,"","",15,1714858,1719992,n,n,n,y,"","","","","","","","","","","","","","","",15,394910,396576,n,n,n,"","","","","","","","","","","","","","","","","",15,1025848,1027378,n,n,n,"","","","","","","",15,1115506,1126114,n,n,y,15,2424234,2432360,y,n,n,n,n
"","","","","","","","",16,311066,313174,"","","","","","","","","","",3,"","",16,1722576,1725398,n,n,n,y,"","","","","","","","","","","","","","","",16,397902,415140,y,n,n,"","","","","","","","","","","","","","","","","",16,1116050,1133492,y,n,n,"","","","","","","",16,1137402,1142366,n,n,y,16,2446878,2457452,n,y,n,n,n
"","","","","","","","",17,313174,326162,"","","","","","","","","",7,3,"","",17,1729580,1730294,n,y,n,n,"","","","","","","","","","","","","","","",17,416670,419594,n,n,n,"","","","","","","","","","","","","","","","","",17,1148248,1149438,n,n,n,"","","","","","","",17,1146378,1148894,n,n,y,"","","","","","","",""
"","","","","","","","",18,326162,329630,"","","","","","","","","","",3,"","",18,1733558,1737468,n,n,y,y,"","","","","","","","","","","","","","","",18,423470,425442,n,n,n,"","","","","","","","","","","","","","","","","",18,2348686,2348754,n,n,y,"","","","","","","",18,1220906,1225836,n,n,n,"","","","","","","",""
"","","","","","","","",19,329630,332520,"","","","","","","","","",8,3,"","",19,1739508,1744302,n,y,y,n,"","","","","","","","","","","","","","","",19,428196,444448,n,n,n,"","","","","","","","","","","","","","","","","",19,2351304,2352664,y,y,n,"","","","","","","",19,2200174,2205070,n,n,y,"","","","","","","",""
"","","","","","","","",20,332520,335376,"","","","","","","","","","",3,"","",20,1748246,1748790,n,n,n,n,"","","","","","","","","","","","","","","",20,446284,456212,n,n,n,"","","","","","","","","","","","","","","","","",20,2357526,2358138,n,y,n,"","","","","","","",20,2210408,2211700,n,n,y,"","","","","","","",""
"","","","","","","","",21,335376,342142,"","","","","","","","","",9,3,"","",21,1749878,1756202,y,y,n,n,"","","","","","","","","","","","","","","",21,462264,463590,n,n,n,"","","","","","","","","","","","","","","","","",21,2361946,2369018,y,y,n,"","","","","","","",21,2256036,2262802,n,y,y,"","","","","","","",""
"","","","","","","","",22,342142,344182,"","","","","","","","","","",3,"","",22,1757562,1757936,n,n,n,n,"","","","","","","","","","","","","","","",22,468044,468894,n,n,n,"","","","","","","","","","","","","","","","","",22,2372860,2373506,n,y,n,"","","","","","","",22,2264536,2265726,n,n,n,"","","","","","","",""
"","","","","","","","",23,344182,345882,"","","","","","","","","",10,3,"","",23,1761438,1762356,n,n,n,y,"","","","","","","","","","","","","","","",23,470844,476816,n,n,n,"","","","","","","","","","","","","","","","","",23,2402474,2408798,y,y,n,"","","","","","","",23,2266780,2271166,n,y,y,"","","","","","","",""
"","","","","","","","",24,345882,353498,"","","","","","","","","","",3,"","",24,1768476,1768850,n,n,n,y,"","","","","","","","","","","","","","","",24,477972,478380,n,n,n,"","","","","","","","","","","","","","","","","",24,2422806,2423826,n,y,n,"","","","","","","",24,2520828,2525214,n,n,y,"","","","","","","",""
"","","","","","","","",25,353498,357170,"","","","","","","","","",11,3,"","",25,1770652,1770720,n,n,n,n,"","","","","","","","","","","","","","","",25,490382,491232,n,n,n,"","","","","","","","","","","","","","","","","",25,2473398,2473704,n,n,n,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",26,357170,362746,"","","","","","","","","","",3,"","",26,1775786,1776160,n,n,n,y,"","","","","","","","","","","","","","","",26,493646,529618,n,n,y,"","","","","","","","","","","","","","","","","",26,2474860,2475846,n,y,n,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",27,368526,368900,"","","","","","","","","","",4,"","",27,1781022,1782212,n,n,n,y,"","","","","","","","","","","","","","","",27,532746,539648,n,n,n,"","","","","","","","","","","","","","","","","",27,2488256,2493730,n,y,n,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",28,368900,369580,"","","","","","","","","",12,4,"","",28,1786496,1786870,n,n,n,y,"","","","","","","","","","","","","","","",28,541280,546142,n,n,n,"","","","","","","","","","","","","","","","","",28,2495294,2496790,n,n,n,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",29,369580,369852,"","","","","","","","","",12,"","","",29,1804720,1806216,n,n,n,y,"","","","","","","","","","","","","","","",29,548692,563516,n,n,n,"","","","","","","","","","","","","","","","","",29,2497844,2502706,y,y,n,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",30,373796,382126,"","","","","","","","","",13,"","","",30,1812880,1813492,n,n,n,n,"","","","","","","","","","","","","","","",30,565080,570010,n,n,n,"","","","","","","","","","","","","","","","","",30,2566864,2569414,y,n,n,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",31,382126,382942,"","","","","","","","","",13,5,"","",31,1831512,1832872,n,n,n,y,"","","","","","","","","","","","","","","",31,571642,586840,n,n,y,"","","","","","","","","","","","","","","","","",31,2584442,2585870,n,n,n,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",32,382942,383996,"","","","","","","","","","",5,"","",32,1834980,1844024,y,n,n,y,"","","","","","","","","","","","","","","",32,591804,599046,n,n,n,"","","","","","","","","","","","","","","","","",32,2590154,2601340,y,y,n,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",33,383996,387464,"","","","","","","","","",14,5,"","",33,1847356,1847832,n,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",33,2603958,2604944,n,n,n,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",34,387464,394910,"","","","","","","","","","",5,"","",34,1850994,1869048,y,n,y,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",34,2612866,2614974,y,y,n,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",35,394910,396576,"","","","","","","","","",15,5,"","",35,1871496,1874046,n,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",35,2620890,2621672,n,y,n,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",36,396576,397902,"","","","","","","","","","",5,"","",36,1875474,1879656,n,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",36,2657576,2664410,y,y,n,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",37,397902,415140,"","","","","","","","","",16,5,"","",37,1884552,1895874,n,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",38,415140,416670,"","","","","","","","","","",5,"","",38,1908080,1908828,n,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",39,416670,419594,"","","","","","","","","",17,5,"","",39,1925012,1925862,n,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",40,419594,423470,"","","","","","","","","","",5,"","",40,1927290,1932628,y,y,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",41,423470,425442,"","","","","","","","","",18,5,"","",41,1934328,1946806,y,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",42,425442,428196,"","","","","","","","","","",5,"","",42,1949050,1952586,y,y,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",43,428196,444448,"","","","","","","","","",19,5,"","",43,1962548,1964180,n,y,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",44,444448,446284,"","","","","","","","","","",5,"","",44,1968192,1969348,n,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",45,446284,456212,"","","","","","","","","",20,5,"","",45,1971422,1973700,n,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",46,459748,462264,"","","","","","","","","","",6,"","",46,1975570,1982132,y,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",47,462264,463590,"","","","","","","","","",21,6,"","",47,1983560,1986518,y,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",48,463590,468044,"","","","","","","","","","",6,"","",48,1996650,2007938,n,n,y,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",49,468044,468894,"","","","","","","","","",22,6,"","",49,2008822,2015112,y,n,y,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",50,468894,470844,"","","","","","","","","","",6,"","",50,2016404,2018614,n,n,y,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",51,470844,476816,"","","","","","","","","",23,6,"","",51,2020790,2025312,y,n,y,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",52,476816,477972,"","","","","","","","","","",6,"","",52,2029970,2033710,n,y,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",53,477972,478380,"","","","","","","","","",24,6,"","",53,2036566,2038300,n,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",54,478380,480284,"","","","","","","","","","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",55,483480,487152,"","","","","","","","","","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",56,490382,490790,"","","","","","","","","",25,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",57,490790,491232,"","","","","","","","","",25,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",58,493646,526796,"","","","","","","","","",26,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",59,526796,529618,"","","","","","","","","",26,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",60,529618,532746,"","","","","","","","","","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",61,532746,539648,"","","","","","","","","",27,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",62,539648,541280,"","","","","","","","","","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",63,541280,546142,"","","","","","","","","",28,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",64,546142,548692,"","","","","","","","","","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",65,548692,563516,"","","","","","","","","",29,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",66,563516,565080,"","","","","","","","","","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",67,565080,570010,"","","","","","","","","",30,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",68,570010,571642,"","","","","","","","","","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",69,571642,576946,"","","","","","","","","",31,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",70,576946,586840,"","","","","","","","","",31,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",71,589764,591804,"","","","","","","","","","",10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",72,591804,599046,"","","","","","","","","",32,10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",73,607716,640832,"","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",74,642566,644130,"","","","","","","","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",75,645660,646238,"","","","","","","","","","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",76,649604,677484,"","","","","","","","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",77,732054,741098,"","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",78,742254,744249,"","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",79,744249,747014,"","","",1,"","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",80,747014,756398,"","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",81,757214,760478,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",82,760478,773636,"",1,"","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",83,773636,774486,"",1,1,"","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",84,774486,775370,"",1,"","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",85,775370,781966,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",86,781966,783904,"",1,"","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",87,783904,783972,"",1,2,"","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",88,783972,784754,"",1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",89,784754,785638,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",90,785638,786522,"",1,"","","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",91,786522,786692,"",1,3,"","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",92,786692,787542,"",1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",93,787542,788222,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",94,788222,789004,"",1,"","","","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
