task.ordinal,task.onset,task.offset,task.task,floortime.ordinal,floortime.onset,floortime.offset,floortime.code01,all_toys.ordinal,all_toys.onset,all_toys.offset,all_toys.bricks_ord,all_toys.bucket_ord,all_toys.balls_ord,all_toys.broom_ord,all_toys.clear_ball_ord,all_toys.food_ord,all_toys.grocery_cart_ord,all_toys.pig_ord,all_toys.popuppals_ord,all_toys.shape_sorter_ord,all_toys.shape_sorter_blocks_ord,all_toys.stroller_ord,all_toys.xylophone_ord,bricks.ordinal,bricks.onset,bricks.offset,bricks.carry,bricks.roll_throw,bricks.build,bricks.knock,pig.ordinal,pig.onset,pig.offset,pig.carry,pig.roll_throw,popuppals.ordinal,popuppals.onset,popuppals.offset,popuppals.carry,popuppals.push_buttons,xylophone.ordinal,xylophone.onset,xylophone.offset,xylophone.carry,xylophone.push_buttons,shape_sorter.ordinal,shape_sorter.onset,shape_sorter.offset,shape_sorter.carry,shape_sorter.roll_throw,shape_sorter.empty,shape_sorter_blocks.ordinal,shape_sorter_blocks.onset,shape_sorter_blocks.offset,shape_sorter_blocks.carry,shape_sorter_blocks.roll_throw,shape_sorter_blocks.fit,broom.ordinal,broom.onset,broom.offset,broom.carry,broom.whack,clear_ball.ordinal,clear_ball.onset,clear_ball.offset,clear_ball.carry,clear_ball.roll_throw,clear_ball.kick,balls.ordinal,balls.onset,balls.offset,balls.carry,balls.roll_throw,balls.kick,food.ordinal,food.onset,food.offset,food.carry,food.roll_throw,food.eat,food.feed,grocery_cart.ordinal,grocery_cart.onset,grocery_cart.offset,grocery_cart.carry,grocery_cart.push,grocery_cart.fill_empty,stroller.ordinal,stroller.onset,stroller.offset,stroller.carry,stroller.push,stroller.sit,stroller.climb,stroller.fill_empty
"","","","","","","","",11,508334,570452,"","","","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","",11,1929670,1939530,n,n,y,11,1946296,1951838,n,n,y,"","","","","","","","","","","",11,994466,996234,n,n,n,11,2321520,2325124,n,n,n,n,11,2380476,2382652,n,n,y,"","","","","","","",""
"","","","","","","","",12,575892,612476,"","","","","","","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","",12,1941638,1945412,n,n,n,12,1958060,1968906,n,n,y,"","","","","","","","","","","",12,998410,999634,n,n,n,12,2328354,2332502,n,n,n,n,12,2389520,2390268,n,n,y,"","","","","","","",""
"","","","","","","","",13,621554,633012,"","","","","","","","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","",13,1950750,1957448,n,n,y,13,1975910,1977848,n,n,y,"","","","","","","","","","","",13,1135736,1138524,n,y,n,13,2334508,2337228,n,n,n,n,13,2395674,2396388,n,n,y,"","","","","","","",""
"","","","","","","","",14,649264,651576,"","","","","","","","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","",14,1962208,1965404,n,n,n,14,1980330,1984104,n,n,y,"","","","","","","","","","","",14,1140394,1140972,n,n,n,14,2340254,2346204,n,n,n,n,14,2399890,2400910,n,n,y,"","","","","","","",""
"","","","","","","","",15,656166,749904,"","","","","","","","",8,"","","","","","","","","","","","","","","","","","","","","","","","","","",15,1967002,1974958,n,n,y,15,1991380,1992910,n,n,y,"","","","","","","","","","","",15,1144202,1147262,n,y,n,15,2348244,2352698,n,n,n,n,15,2403256,2404820,n,n,n,"","","","","","","",""
"","","","","","","","",16,833952,860302,"",1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16,1976760,1981418,n,n,n,16,1995120,1995630,n,n,n,"","","","","","","","","","","",16,1150322,1152872,n,y,n,16,2354330,2357152,n,n,n,n,16,2405942,2408356,n,n,y,"","","","","","","",""
"","","","","","","","",17,860302,866864,"",1,1,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",17,1983458,1990360,n,n,y,17,1996718,2001002,n,n,y,"","","","","","","","","","","",17,1156544,1186260,y,y,n,17,2359804,2370820,n,n,n,n,17,2414238,2418182,n,n,y,"","","","","","","",""
"","","","","","","","",18,866864,868734,"",1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",18,1991720,1994338,n,n,n,18,2006714,2012290,n,n,y,"","","","","","","","","","","",18,1191054,1191802,n,y,n,18,2374220,2377586,n,n,n,n,18,2429232,2431884,n,n,y,"","","","","","","",""
"","","","","","","","",19,868734,869550,"",1,1,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",19,1999880,2006544,n,n,y,19,2013480,2018172,n,n,y,"","","","","","","","","","","",19,1289314,1333480,y,n,n,19,2380612,2385338,n,y,n,n,19,2443274,2443546,n,n,n,"","","","","","","",""
"","","","","","","","",20,869550,872950,"",1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",20,2011610,2013106,n,n,n,20,2029426,2038402,n,n,y,"","","","","","","","","","","","","","","","","",20,2389622,2391220,n,n,n,n,20,2445994,2489582,n,y,n,"","","","","","","",""
"","","","","","","","",21,872950,873630,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",21,2016438,2020246,n,n,n,21,2040680,2042788,n,n,y,"","","","","","","","","","","","","","","","","",21,2395674,2397816,n,n,n,n,21,2511478,2546532,n,n,y,"","","","","","","",""
"","","","","","","","",22,873630,894234,"",1,"","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",22,2021742,2026910,n,n,y,22,2086002,2093142,n,n,y,"","","","","","","","","","","","","","","","","",22,2400026,2401250,n,n,n,n,22,2576350,2580260,n,y,n,"","","","","","","",""
"","","","","","","","",23,894234,895662,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",23,2032622,2036668,n,n,n,23,2108578,2111468,n,n,n,"","","","","","","","","","","","","","","","","",23,2406894,2412266,n,n,n,n,23,2584374,2642310,n,n,y,"","","","","","","",""
"","","","","","","","",24,895662,905114,"",1,"","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",24,2042108,2044658,n,n,n,24,2114664,2127788,n,n,y,"","","","","","","","","","","","","","","","","",24,2414748,2416686,n,y,n,n,24,2647546,2648192,n,n,n,"","","","","","","",""
"","","","","","","","",25,905114,905658,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",25,2045984,2051866,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","",25,2421140,2426750,y,n,n,n,25,2651728,2692018,n,y,n,"","","","","","","",""
"","","","","","","","",26,905658,908004,"",1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26,2059380,2106912,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","",26,2429232,2440350,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",27,908004,911234,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",27,2115548,2122790,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","",27,2520692,2525486,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",28,911234,914736,"",1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",28,2126088,2128706,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","",28,2534802,2547212,y,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",29,914736,916844,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",29,2131800,2133976,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","",29,2608820,2610860,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",30,916844,919394,"",1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",30,2617626,2621060,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",31,919394,922080,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",31,2625786,2627622,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",32,922080,924154,"",1,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",32,2630240,2630580,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",33,924154,925412,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",33,2631770,2634524,n,n,n,n,"","","","","","","","","","","","","",""
"","","","","","","","",34,925412,927010,"",1,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",34,2637074,2646560,n,n,y,n,"","","","","","","","","","","","","",""
"","","","","","","","",35,927010,928132,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",36,928132,931396,"",1,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",37,931396,935068,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",38,935068,939216,"",1,"","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",39,939216,955978,"","","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",40,959548,966110,"","",8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",41,966110,974372,"","",8,"",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",42,974372,978724,"","",8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",43,978724,981444,"",2,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",44,981444,986204,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",45,986204,988142,"",2,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",46,988142,990284,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",47,990284,992086,"",2,10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",48,992086,994466,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",49,994466,996234,"",2,11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",50,996234,998410,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",51,998410,999634,"",2,12,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",52,999634,1011126,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",53,1011126,1031084,"",2,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",54,1031084,1034654,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",55,1034654,1043970,"",2,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",56,1043970,1046248,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",57,1046248,1114520,"",2,"",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",58,1114520,1117648,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",59,1117648,1135090,"",2,"",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",60,1135090,1135736,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",61,1135736,1138524,"",2,13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",62,1138524,1140394,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",63,1140394,1140972,"",2,14,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",64,1140972,1144202,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",65,1144202,1147262,"",2,15,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",66,1147262,1150322,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",67,1150322,1152872,"",2,16,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",68,1152872,1156544,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",69,1156544,1172048,"",2,17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",70,1172048,1186260,"","",17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",71,1191054,1191258,"","",18,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",72,1191258,1191802,"","",18,"",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",73,1191802,1204994,"","","","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",74,1211318,1216520,"","","","",8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",75,1217642,1218084,"","","","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",76,1227196,1233724,"","","","",10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",77,1239164,1289314,"","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",78,1289314,1292646,"","",19,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",79,1292646,1294482,"","",19,5,"","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",80,1294482,1333480,"","",19,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",81,1633530,1718836,"","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",82,1718836,1735224,"","","","","","","",1,"","","","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",83,1735224,1743622,"","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",84,1743622,1750184,"","","","","","","",1,"","","","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",85,1750184,1753312,"","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",86,1753312,1754536,"","","","","","","",1,"","","","",8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",87,1754536,1822672,"","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",88,1822672,1825528,"","","","","","","",1,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",89,1825528,1834130,"","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",90,1834130,1835660,"","","","","","","",1,"","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",91,1835660,1838210,"","","","","","","",1,"",2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",92,1838210,1839026,"","","","","","","",1,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",93,1839026,1845180,"","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",94,1845180,1850518,"","","","","","","",1,"",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",95,1850518,1852490,"","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",96,1853000,1853884,"","","","","","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",97,1853884,1855108,"","","","","","","","","",4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
