task.ordinal,task.onset,task.offset,task.task,floortime.ordinal,floortime.onset,floortime.offset,floortime.code01,all_toys.ordinal,all_toys.onset,all_toys.offset,all_toys.bricks_ord,all_toys.bucket_ord,all_toys.balls_ord,all_toys.broom_ord,all_toys.clear_ball_ord,all_toys.food_ord,all_toys.grocery_cart_ord,all_toys.pig_ord,all_toys.popuppals_ord,all_toys.shape_sorter_ord,all_toys.shape_sorter_blocks_ord,all_toys.stroller_ord,all_toys.xylophone_ord,bricks.ordinal,bricks.onset,bricks.offset,bricks.carry,bricks.roll_throw,bricks.build,bricks.knock,pig.ordinal,pig.onset,pig.offset,pig.carry,pig.roll_throw,popuppals.ordinal,popuppals.onset,popuppals.offset,popuppals.carry,popuppals.push_buttons,xylophone.ordinal,xylophone.onset,xylophone.offset,xylophone.carry,xylophone.push_buttons,shape_sorter.ordinal,shape_sorter.onset,shape_sorter.offset,shape_sorter.carry,shape_sorter.roll_throw,shape_sorter.empty,shape_sorter_blocks.ordinal,shape_sorter_blocks.onset,shape_sorter_blocks.offset,shape_sorter_blocks.carry,shape_sorter_blocks.roll_throw,shape_sorter_blocks.fit,broom.ordinal,broom.onset,broom.offset,broom.carry,broom.whack,clear_ball.ordinal,clear_ball.onset,clear_ball.offset,clear_ball.carry,clear_ball.roll_throw,clear_ball.kick,balls.ordinal,balls.onset,balls.offset,balls.carry,balls.roll_throw,balls.kick,food.ordinal,food.onset,food.offset,food.carry,food.roll_throw,food.eat,food.feed,grocery_cart.ordinal,grocery_cart.onset,grocery_cart.offset,grocery_cart.carry,grocery_cart.push,grocery_cart.fill_empty,stroller.ordinal,stroller.onset,stroller.offset,stroller.carry,stroller.push,stroller.sit,stroller.climb,stroller.fill_empty
"","","","","","","","",11,420172,433432,"","","","","","","","","",5,"","","",11,2361640,2364836,n,n,y,n,"","","","","","","","","","",11,2508996,2516884,y,n,11,469166,479230,n,n,n,11,780606,793934,n,n,y,"","","","","","","","","","","",11,2206226,2222920,n,n,n,11,1822536,1829676,y,n,n,n,11,1065628,1069844,n,n,y,11,1374450,1390804,n,y,n,n,y
"","","","","","","","",12,437954,441286,"","","","","","","","","","",2,"","",12,2471664,2485400,y,n,n,n,"","","","","","","","","","","","","","","",12,480726,506872,y,n,n,12,804338,810084,n,n,y,"","","","","","","","","","","","","","","","","",12,1833620,1839196,y,n,n,n,12,1354764,1368024,n,y,y,12,1413822,1414536,n,n,n,n,n
"","","","","","","","",13,441286,446114,"","","","","","","","","",6,2,"","",13,2656692,2659412,n,n,n,n,"","","","","","","","","","","","","","","",13,523192,525504,n,n,n,13,815388,861900,y,n,y,"","","","","","","","","","","","","","","","","",13,1842766,1847764,y,n,n,n,13,1810466,1813118,n,y,n,13,1718088,1743588,n,y,n,n,n
"","","","","","","","",14,446114,448392,"","","","","","","","","","",2,"","",14,2679642,2681070,n,n,n,n,"","","","","","","","","","","","","","","",14,531318,533732,n,n,n,14,2405908,2457248,y,n,y,"","","","","","","","","","","","","","","","","",14,1851504,1859936,y,n,n,n,14,1822230,1823930,n,n,y,14,1765926,1774222,n,y,n,n,n
"","","","","","","","",15,448392,449072,"","","","","","","","","",7,2,"","","","","","","","","","","","","","","","","","","","","","","","",15,535262,539478,n,n,n,15,2460410,2464218,y,n,n,"","","","","","","","","","","","","","","","","",15,1888020,1892882,y,n,n,n,15,1833620,1835422,n,n,y,15,1776160,1782212,n,n,n,y,n
"","","","","","","","",16,449072,451928,"","","","","","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","",16,544068,546210,n,n,n,16,2486828,2496654,n,n,y,"","","","","","","","","","","","","","","","","",16,1896826,1904000,y,n,n,n,16,1842766,1844024,n,n,y,16,1787074,1807304,n,y,n,y,n
"","","","","","","","",17,451928,454240,"","","","","","","","","",8,2,"","","","","","","","","","","","","","","","","","","","","","","","",17,557600,582182,y,n,n,17,2619666,2630512,y,n,y,"","","","","","","","","","","","","","","","","",17,1907570,1912908,y,n,n,n,17,1851504,1853102,n,n,y,17,1816246,1820768,n,y,n,n,n
"","","","","","","","",18,454240,456076,"","","","","","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","",18,591940,594694,n,n,n,18,2635578,2663832,y,n,y,"","","","","","","","","","","","","","","","","",18,1915730,1919470,n,n,n,n,18,1892678,1893596,n,n,y,18,1957822,1964724,n,y,n,n,n
"","","","","","","","",19,456076,460292,"","","","","","","","","",9,2,"","","","","","","","","","","","","","","","","","","","","","","","",19,607954,614380,n,n,n,19,2675868,2714220,y,n,n,"","","","","","","","","","","","","","","","","",19,2006884,2010590,n,n,n,n,19,1902232,1904748,n,n,y,19,1967750,1984614,n,y,n,n,n
"","","","","","","","",20,460292,461380,"","","","","","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","",20,616488,618494,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","",20,2019532,2035172,y,n,n,n,20,1911616,1912908,n,n,y,20,1990904,2000798,n,y,n,n,n
"","","","","","","","",21,461380,464746,"","","","","","","","","",10,2,"","","","","","","","","","","","","","","","","","","","","","","","",21,620568,631482,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","",21,2037246,2054416,y,n,n,n,21,1915730,1919470,n,n,n,"","","","","","","",""
"","","","","","","","",22,464746,469166,"","","","","","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","",22,678266,704922,y,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",22,1948676,1950240,n,n,n,"","","","","","","",""
"","","","","","","","",23,469166,479230,"","","","","","","","","",11,2,"","","","","","","","","","","","","","","","","","","","","","","","",23,714306,718318,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",23,1952246,1954558,n,y,n,"","","","","","","",""
"","","","","","","","",24,480726,498984,"","","","","","","","","",12,"","","","","","","","","","","","","","","","","","","","","","","","","",24,720970,725390,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",24,1963942,1972680,n,y,n,"","","","","","","",""
"","","","","","","","",25,498984,500344,"","","","","","","","","",12,3,"","","","","","","","","","","","","","","","","","","","","","","","",25,729946,735896,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",25,1994406,1999030,n,y,n,"","","","","","","",""
"","","","","","","","",26,500344,503234,"","","","","","","","","",12,3,"",1,"","","","","","","","","","","","","","","","","","","","","","",26,738310,750244,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26,2002294,2020756,n,y,y,"","","","","","","",""
"","","","","","","","",27,503234,506872,"","","","","","","","","",12,3,"","","","","","","","","","","","","","","","","","","","","","","","",27,752522,778022,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",27,2025516,2027080,n,n,y,"","","","","","","",""
"","","","","","","","",28,509218,516970,"","","","","","","","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","",28,786930,793866,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",28,2053668,2054416,n,n,y,"","","","","","","",""
"","","","","","","","",29,520234,522648,"","","","","","","","","","","","",3,"","","","","","","","","","","","","","","","","","","","","","",29,804712,805392,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",29,2055538,2070328,n,y,n,"","","","","","","",""
"","","","","","","","",30,523192,525504,"","","","","","","","","",13,4,"","","","","","","","","","","","","","","","","","","","","","","","",30,811206,828308,y,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",30,2073626,2096032,n,y,n,"","","","","","","",""
"","","","","","","","",31,525504,525810,"","","","","","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","",31,837488,839630,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",32,525810,529278,"","","","","","","","","","",4,"",4,"","","","","","","","","","","","","","","","","","","","","","",32,850340,853808,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",33,529278,531318,"","","","","","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","",33,2379116,2395436,y,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",34,531318,533732,"","","","","","","","","",14,4,"","","","","","","","","","","","","","","","","","","","","","","","",34,2408662,2415870,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",35,533732,535262,"","","","","","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","",35,2441132,2447320,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",36,535262,539478,"","","","","","","","","",15,4,"","","","","","","","","","","","","","","","","","","","","","","","",36,2465340,2470440,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",37,539478,544068,"","","","","","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","",37,2487950,2496654,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",38,544068,546210,"","","","","","","","","",16,4,"","","","","","","","","","","","","","","","","","","","","","","","",38,2619666,2620278,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",39,546210,546618,"","","","","","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","",39,2621978,2622726,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",40,546618,554710,"","","","","","","","","","",4,"",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",41,554710,557600,"","","","","","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",42,557600,578612,"","","","","","","","","",17,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",43,578612,582182,"","","","","","","","","",17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",44,584052,591940,"","","","","","","","","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",45,591940,594694,"","","","","","","","","",18,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",46,594694,607954,"","","","","","","","","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",47,607954,614380,"","","","","","","","","",19,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",48,614380,616488,"","","","","","","","","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",49,616488,618086,"","","","","","","","","",20,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",50,618086,618494,"","","","","","","","","",20,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",51,619684,620568,"","","","","","","","","","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",52,620568,626892,"","","","","","","","","",21,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",53,626892,631482,"","","","","","","","","",21,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",54,633862,655010,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",55,656098,661742,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",56,663238,668236,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",57,671228,675240,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",58,678266,704922,"","","","","","","","","",22,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",59,710498,714306,"","","","","","","","","","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",60,714306,718318,"","","","","","","","","",23,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",61,718318,720970,"","","","","","","","","","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",62,720970,725390,"","","","","","","","","",24,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",63,729946,734808,"","","","","","","","","",25,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",64,734808,735896,"","","","","","","","","",25,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",65,737494,738310,"","","","","","","","","","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",66,738310,750244,"","","","","","","","","",26,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",67,751434,752522,"","","","","","","","","","",10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",68,752522,773636,"","","","","","","","","",27,10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",69,773636,778022,"","","","","","","","","",27,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",70,780606,786930,"","","","","","","","","","",11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",71,786930,793866,"","","","","","","","","",28,11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",72,793866,793934,"","","","","","","","","","",11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",73,804338,804712,"","","","","","","","","","",12,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",74,804712,805392,"","","","","","","","","",29,12,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",75,805392,810084,"","","","","","","","","","",12,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",76,811206,815388,"","","","","","","","","",30,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",77,815388,828308,"","","","","","","","","",30,13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",78,828308,828954,"","","","","","","","","","",13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",79,828954,830586,"","","","","","","","","","",13,"",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",80,830586,833782,"","","","","","","","","","",13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",81,833782,836536,"","","","","","","","","","",13,"",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",82,836536,837488,"","","","","","","","","","",13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",83,837488,839630,"","","","","","","","","",31,13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",84,839630,840174,"","","","","","","","","","",13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",85,840174,840922,"","","","","","","","","","",13,"",8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",86,840922,845886,"","","","","","","","","","",13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",87,845886,849456,"","","","","","","","","","",13,"",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",88,849456,850340,"","","","","","","","","","",13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",89,850340,853808,"","","","","","","","","",32,13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",90,853808,855576,"","","","","","","","","","",13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",91,855576,860166,"","","","","","","","","","",13,"",10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",92,860166,861900,"","","","","","","","","","",13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",93,905012,906814,"","","","","",1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",94,906814,918918,"","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",95,918918,919224,"","","","","",1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",96,919224,924018,"","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",97,924018,924970,"","","","","",2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
