task.ordinal,task.onset,task.offset,task.task,floortime.ordinal,floortime.onset,floortime.offset,floortime.code01,all_toys.ordinal,all_toys.onset,all_toys.offset,all_toys.bricks_ord,all_toys.bucket_ord,all_toys.balls_ord,all_toys.broom_ord,all_toys.clear_ball_ord,all_toys.food_ord,all_toys.grocery_cart_ord,all_toys.pig_ord,all_toys.popuppals_ord,all_toys.shape_sorter_ord,all_toys.shape_sorter_blocks_ord,all_toys.stroller_ord,all_toys.xylophone_ord,bricks.ordinal,bricks.onset,bricks.offset,bricks.carry,bricks.roll_throw,bricks.build,bricks.knock,pig.ordinal,pig.onset,pig.offset,pig.carry,pig.roll_throw,popuppals.ordinal,popuppals.onset,popuppals.offset,popuppals.carry,popuppals.push_buttons,xylophone.ordinal,xylophone.onset,xylophone.offset,xylophone.carry,xylophone.push_buttons,shape_sorter.ordinal,shape_sorter.onset,shape_sorter.offset,shape_sorter.carry,shape_sorter.roll_throw,shape_sorter.empty,shape_sorter_blocks.ordinal,shape_sorter_blocks.onset,shape_sorter_blocks.offset,shape_sorter_blocks.carry,shape_sorter_blocks.roll_throw,shape_sorter_blocks.fit,broom.ordinal,broom.onset,broom.offset,broom.carry,broom.whack,clear_ball.ordinal,clear_ball.onset,clear_ball.offset,clear_ball.carry,clear_ball.roll_throw,clear_ball.kick,balls.ordinal,balls.onset,balls.offset,balls.carry,balls.roll_throw,balls.kick,food.ordinal,food.onset,food.offset,food.carry,food.roll_throw,food.eat,food.feed,grocery_cart.ordinal,grocery_cart.onset,grocery_cart.offset,grocery_cart.carry,grocery_cart.push,grocery_cart.fill_empty,stroller.ordinal,stroller.onset,stroller.offset,stroller.carry,stroller.push,stroller.sit,stroller.climb,stroller.fill_empty
"","","","","","","","",11,526490,539852,"","","","","","","","",11,"","","","","","","","","","","","","","","","",11,526490,539852,n,y,"","","","","",11,2150330,2150976,n,n,n,11,2205988,2231726,n,n,y,"","","","","",11,2693718,2693854,n,n,y,11,1516468,1523744,n,n,n,11,2712418,2717076,n,n,n,n,11,2592398,2594744,n,n,y,11,1386622,1403758,n,y,n,n,n
"","","","","","","","",12,541756,549372,"","","","","","","","",12,"","","","","","","","","","","","","","","","",12,541756,549372,n,y,"","","","","",12,2152302,2158830,n,n,n,12,2234514,2240294,n,n,y,"","","","","",12,2700994,2701164,n,n,y,12,2470882,2473126,n,n,n,12,2719422,2723808,n,n,n,n,12,2599028,2603448,n,n,y,12,1422288,1440784,n,y,n,n,n
"","","","","","","","",13,552534,642906,"","","","","","","","",13,"","","","","","","","","","","","","","","","",13,552534,642906,y,y,"","","","","",13,2165290,2170798,n,n,n,13,2242096,2243558,n,n,y,"","","","","","","","","","","",13,2474962,2475336,n,n,n,13,2725202,2728602,n,n,n,n,13,2607528,2609976,n,n,n,13,1466964,1473866,n,n,n,n,n
"","","","","","","","",14,648244,650760,"","","","","","","","","","","","",1,"","","","","","","","","","","","",14,884884,900966,n,y,"","","","","",14,2173314,2181814,n,n,n,14,2250052,2264298,n,n,y,"","","","","","","","","","","",14,2476866,2477614,n,n,n,14,2731084,2734246,n,n,n,n,14,2627486,2628132,n,n,n,14,1501474,1507900,n,y,n,n,n
"","","","","","","","",15,697170,697782,"","","","","","","","","",1,1,"","","","","","","","","","","","","","",15,904706,919564,n,y,"","","","","",15,2185078,2189702,n,n,n,15,2267902,2276810,n,n,y,"","","","","","","","","","","",15,2479076,2486046,n,n,n,15,2736354,2740740,n,n,n,n,15,2631464,2633300,n,n,y,15,2507432,2512668,n,y,n,n,n
"","","","","","","","",16,697782,699516,"","","","","","","","","","",1,"","","","","","","","","","","","","","",16,925616,926296,n,y,"","","","","",16,2191946,2198168,n,n,y,16,2279054,2289594,n,n,y,"","","","","","","","","","","",16,2488596,2489956,n,n,n,16,2743052,2745602,n,n,n,n,16,2711704,2713880,n,n,y,16,2529498,2541092,n,y,n,n,n
"","","","","","","","",17,699516,702066,"","","","","","","","","",2,1,"","","","","","","","","","","","","","",17,1908862,1910698,n,y,"","","","","",17,2200616,2204866,n,n,n,17,2296972,2297414,n,n,n,"","","","","","","","","","","",17,2491146,2491996,n,n,n,17,2747676,2753626,y,n,n,n,17,2717008,2721326,n,n,y,17,2544390,2544900,n,n,n,n,n
"","","","","","","","",18,702066,703052,"","","","","","","","","","",1,"","","","","","","","","","","","","","",18,1912058,1928310,n,y,"","","","","",18,2207212,2208912,n,n,n,18,2401216,2402576,n,n,y,"","","","","","","","","","","",18,2492846,2494308,n,y,n,18,2771476,2777970,y,n,n,n,18,2724896,2726902,n,n,y,18,2546634,2557446,n,y,n,n,n
"","","","","","","","",19,703970,716414,"","","","","","","","","",3,"","","","","","","","","","","","","","","",19,1932152,1942998,n,y,"","","","","",19,2210000,2212482,n,n,n,19,2405228,2422194,n,n,y,"","","","","","","","","","","",19,2514810,2516306,y,y,n,19,2813194,2828664,y,y,n,n,19,2735538,2737238,n,n,y,19,2613274,2618272,n,y,n,n,n
"","","","","","","","",20,716414,717740,"","","","","","","","","",3,2,"","","","","","","","","","","","","","",20,1944664,1953878,n,y,"","","","","",20,2215270,2231726,n,n,n,"","","","","","","","","","","","","","","","","",20,2521134,2522290,y,y,n,20,2968914,2975170,n,n,n,n,20,2742848,2744038,n,n,y,20,2635102,2640338,n,y,n,n,n
"","","","","","","","",21,717740,723316,"","","","","","","","","","",2,"","","","","","","","","","","","","","",21,1957686,1961460,n,y,"","","","","",21,2235670,2240294,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",21,2747540,2749852,n,n,y,21,2673590,2674134,n,n,n,n,n
"","","","","","","","",22,723316,728620,"","","","","","","","","",4,2,"","","","","","","","","","","","","","",22,1963840,1973054,n,y,"","","","","",22,2242572,2244408,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",22,2768552,2773312,n,y,y,22,2753524,2761718,n,y,n,n,n
"","","","","","","","",23,730354,734638,"","","","","","","","","",5,"","","","","","","","","","","","","","","",23,1975536,1977780,n,y,"","","","","",23,2245802,2249576,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",23,2793916,2800444,n,n,n,23,2777698,2778004,n,n,n,n,y
"","","","","","","","",24,734638,735216,"","","","","","","","","",5,3,"","","","","","","","","","","","","","",24,1980262,1981996,n,y,"","","","","",24,2251820,2258790,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",24,2828596,2829344,n,n,y,24,2811154,2818736,n,n,n,n,y
"","","","","","","","",25,735216,738786,"","","","","","","","","",5,"","","","","","","","","","","","","","","",25,1984954,1992910,n,y,"","","","","",25,2260728,2264298,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",25,2946542,2946882,n,n,n,25,2852158,2859672,n,y,n,n,n
"","","","","","","","",26,789004,813280,"","","","","","","","","","","","",2,"","","","","","","","","","","","",26,2003450,2005592,n,y,"","","","","",26,2267902,2270758,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26,2950010,2955246,n,n,n,26,2867934,2868818,n,y,n,n,n
"","","","","","","","",27,814572,839324,"","","","","","","","","","","","",3,"","","","","","","","","","","","",27,2007020,2009944,n,y,"","","","","",27,2275722,2276810,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",27,2961264,2969662,n,n,y,27,2886022,2921926,n,y,n,n,n
"","","","","","","","",28,863158,884680,"","","","","","","","","","","","",4,"","","","","","","","","","","","",28,2012052,2019906,n,y,"","","","","",28,2279496,2288608,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",28,2925496,2935526,n,n,y,n,n
"","","","","","","","",29,884884,900966,"","","","","","","","",14,"","","","","","","","","","","","","","","","",29,2021504,2024496,n,y,"","","","","",29,2395844,2422194,y,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",29,2938790,2939096,n,n,n,n,n
"","","","","","","","",30,902700,904706,"","","","","","","","","","","","",5,"","","","","","","","","","","","",30,2027692,2030276,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",31,904706,919564,"","","","","","","","",15,"","","",5,"","","","","","","","","","","","",31,2031806,2056524,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",32,919564,924834,"","","","","","","","","","","","",5,"","","","","","","","","","","","",32,2057952,2064174,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",33,925616,926296,"","","","","","","","",16,"","","","","","","","","","","","","","","","",33,2068900,2071858,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",34,1002456,1044956,"","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",35,1046758,1052708,"","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",36,1055258,1084022,"","","","","","","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",37,1085178,1086470,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",38,1086470,1091264,"",1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",39,1091264,1098370,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",40,1098370,1099968,"",1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",41,1099968,1107686,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",42,1107686,1111562,"",1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",43,1111562,1113330,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",44,1115880,1119484,"","","","","","","","","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",45,1119484,1119926,"","",4,"","","","","","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",46,1119926,1120300,"","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",47,1123530,1125808,"","","","","","","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",48,1125808,1125842,"","",5,"","","","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",49,1125842,1126250,"","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",50,1128188,1178440,"","","","","","","","","","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",51,1183846,1210264,"","","","","","","","","","","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",52,1213562,1218220,"","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",53,1223422,1235866,"","","","","","","","","","","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",54,1240456,1243856,"","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",55,1250350,1269390,"","","","","","","","","","","",8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",56,1273946,1277720,"","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",57,1282038,1286866,"","","","","","","","","","","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",58,1288498,1338818,"","","","","","","","","","","",10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",59,1342422,1344428,"","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",60,1344428,1344564,"",2,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",61,1344564,1345210,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",62,1348236,1348542,"",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",63,1350004,1351466,"","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",64,1351466,1351874,"",4,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",65,1353744,1356090,"","",8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",66,1356090,1356566,"",5,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",67,1364964,1371968,"","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",68,1371968,1372342,"",6,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",69,1372342,1374076,"",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",70,1379482,1382678,"","",10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",71,1382678,1382984,"",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",72,1386622,1403758,"","","","","","","","","","","",11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",73,1405968,1413890,"","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",74,1422288,1440784,"","","","","","","","","","","",12,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",75,1445952,1446938,"","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",76,1446938,1448332,"","","","","",1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",77,1448332,1451358,"","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",78,1451358,1453058,"","","","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",79,1453058,1454180,"","","","","",2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",80,1454180,1456288,"","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",81,1457240,1463258,"","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",82,1466964,1473866,"","","","","","","","","","","",13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",83,1477164,1483284,"","","","","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",84,1484372,1491886,"","","","","","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",85,1501474,1507900,"","","","","","","","","","","",14,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",86,1516468,1523744,"",8,11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",87,1908862,1910698,"","","","","","","","",17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",88,1912058,1928310,"","","","","","","","",18,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",89,1932152,1942998,"","","","","","","","",19,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",90,1944664,1953878,"","","","","","","","",20,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",91,1957686,1961460,"","","","","","","","",21,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",92,1963840,1973054,"","","","","","","","",22,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",93,1975536,1977780,"","","","","","","","",23,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",94,1980262,1981996,"","","","","","","","",24,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
