task.ordinal,task.onset,task.offset,task.task,floortime.ordinal,floortime.onset,floortime.offset,floortime.code01,all_toys.ordinal,all_toys.onset,all_toys.offset,all_toys.bricks_ord,all_toys.bucket_ord,all_toys.balls_ord,all_toys.broom_ord,all_toys.clear_ball_ord,all_toys.food_ord,all_toys.grocery_cart_ord,all_toys.pig_ord,all_toys.popuppals_ord,all_toys.shape_sorter_ord,all_toys.shape_sorter_blocks_ord,all_toys.stroller_ord,all_toys.xylophone_ord,bricks.ordinal,bricks.onset,bricks.offset,bricks.carry,bricks.roll_throw,bricks.build,bricks.knock,pig.ordinal,pig.onset,pig.offset,pig.carry,pig.roll_throw,popuppals.ordinal,popuppals.onset,popuppals.offset,popuppals.carry,popuppals.push_buttons,xylophone.ordinal,xylophone.onset,xylophone.offset,xylophone.carry,xylophone.push_buttons,shape_sorter.ordinal,shape_sorter.onset,shape_sorter.offset,shape_sorter.carry,shape_sorter.roll_throw,shape_sorter.empty,shape_sorter_blocks.ordinal,shape_sorter_blocks.onset,shape_sorter_blocks.offset,shape_sorter_blocks.carry,shape_sorter_blocks.roll_throw,shape_sorter_blocks.fit,broom.ordinal,broom.onset,broom.offset,broom.carry,broom.whack,clear_ball.ordinal,clear_ball.onset,clear_ball.offset,clear_ball.carry,clear_ball.roll_throw,clear_ball.kick,balls.ordinal,balls.onset,balls.offset,balls.carry,balls.roll_throw,balls.kick,food.ordinal,food.onset,food.offset,food.carry,food.roll_throw,food.eat,food.feed,grocery_cart.ordinal,grocery_cart.onset,grocery_cart.offset,grocery_cart.carry,grocery_cart.push,grocery_cart.fill_empty,stroller.ordinal,stroller.onset,stroller.offset,stroller.carry,stroller.push,stroller.sit,stroller.climb,stroller.fill_empty
"","","","","","","","",13,826506,838100,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",13,2032656,2051764,n,n,n,13,2142238,2155600,n,n,y,"","","","","","","","","","","",13,2431782,2461872,y,n,n,"","","","","","","","","","","","","",13,2586652,2591718,n,y,n,n,n
"","","","","","","","",14,841398,848096,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",14,2053396,2066044,n,n,n,14,2157742,2162638,n,n,y,"","","","","","","","","","","",14,2480334,2484346,y,n,n,"","","","","","","","","","","","","",14,2595526,2623508,n,y,n,n,y
"","","","","","","","",15,856664,858874,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",15,2068118,2076516,n,n,n,15,2171580,2210714,n,n,y,"","","","","","","","","","","",15,2504848,2510356,y,n,n,"","","","","","","","","","","","","",15,2630818,2633878,n,n,n,n,n
"","","","","","","","",16,911914,932314,"","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16,2078080,2081038,n,n,n,16,2215270,2219486,n,n,y,"","","","","","","","","","","",16,2593452,2596308,y,n,n,"","","","","","","","","","","","","",16,2666314,2667946,n,y,n,n,n
"","","","","","","","",17,935544,941834,"","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",17,2083384,2088722,n,n,n,17,2230706,2257702,n,n,y,"","","","","","","","","","","",17,2606814,2608786,n,n,n,"","","","","","","","","","","","","",17,2669238,2680560,n,y,n,n,n
"","","","","","","","",18,949518,1040162,"","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",18,2090830,2098344,n,n,n,18,2265794,2282318,n,n,y,"","","","","","","","","","","",18,2621196,2626398,y,n,n,"","","","","","","","","","","","","",18,2709290,2876876,n,y,n,n,y
"","","","","","","","",19,1040162,1071918,"","","",1,"","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",19,2101098,2102186,n,n,n,19,2283372,2288064,n,n,y,"","","","","","","","","","","",19,2693548,2694806,n,n,n,"","","","","","","","","","","","","",19,2881874,2892992,n,y,n,n,y
"","","","","","","","",20,1071918,1077290,"","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",20,2109224,2113270,n,n,y,20,2297278,2305064,n,n,y,"","","","","","","","","","","",20,2697356,2707964,y,n,n,"","","","","","","","","","","","","",20,2905742,2908802,n,n,n,n,n
"","","","","","","","",21,1080928,1081982,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",21,2115446,2130882,n,n,n,21,2310878,2322472,n,n,y,"","","","","","","","","","","",21,2897956,2904518,y,n,n,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",22,1081982,1086674,"",1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",22,2133024,2139416,n,n,n,22,2329510,2359566,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",23,1086674,1098098,"","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",23,2144380,2163794,n,n,n,23,2367896,2377212,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",24,1106360,1107040,"",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",24,2167432,2171648,n,n,y,24,2384556,2391492,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",25,1107040,1110032,"",2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",25,2173416,2205852,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",26,1110032,1118260,"","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26,2207688,2210986,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",27,1127270,1128018,"",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",27,2214964,2216290,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",28,1128018,1130670,"",3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",28,2218432,2220064,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",29,1130670,1137232,"","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",29,2224926,2230366,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",30,1147738,1148010,"",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",30,2231590,2257838,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",31,1148010,1149982,"",4,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",31,2260864,2265454,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",32,1149982,1159536,"","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",32,2268378,2282658,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",33,1167934,1190544,"","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",33,2284664,2289560,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",34,1192414,1193128,"",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",34,2290206,2296870,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",35,1193128,1194454,"",5,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",35,2298978,2309314,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",36,1194454,1235934,"","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",36,2310878,2322948,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",37,1245522,1245760,"",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37,2324274,2329340,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",38,1245760,1247834,"",6,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38,2331822,2360416,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",39,1247834,1257558,"","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39,2361742,2367794,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",40,1257558,1292816,"","",7,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",40,2370276,2384284,n,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",41,1292816,1296012,"","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",41,2387412,2391498,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",42,1296012,1296726,"","",7,"","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",43,1296726,1297542,"","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",44,1299514,1319234,"","","","","","","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",45,1319234,1320560,"","","","","",1,"","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",46,1320560,1335520,"","","","","","","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",47,1339260,1342456,"","",8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",48,1342456,1343374,"","",8,"","","","","","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",49,1343374,1364590,"","","","","","","","","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",50,1371900,1377986,"","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",51,1377986,1378462,"","",9,"","","","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",52,1378462,1400324,"","","","","","","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",53,1403282,1405016,"","",10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",54,1405016,1405424,"","",10,"","","","","","","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",55,1405424,1405832,"","","","","","","","","","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",56,1406920,1417630,"","","","","","","","","","","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",57,1419126,1420656,"",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",58,1420656,1421336,"",7,11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",59,1421336,1422526,"","",11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",60,1422764,1508478,"","","","","","","","","","","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",61,1516094,1516332,"",8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",62,1516332,1518032,"",8,12,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",63,1518032,1523370,"","",12,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",64,1523370,1523778,"","",12,"","","","","","","","",8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",65,1523778,1564986,"","","","","","","","","","","",8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",66,1900940,1905020,"","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",67,1905020,1905938,"","","","","","","","","",3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",68,1905938,1908148,"","","","","","","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",69,1912330,1914540,"","","","","","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",70,1914540,1919504,"","","","","","","","","",4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",71,1919504,1921374,"","","","","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",72,1922938,1923856,"","","","","","","","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",73,1923856,1927222,"","","","","","","","","",5,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",74,1927222,1929738,"","","","","","","","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",75,1929738,1937252,"","","","","","","","","",6,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",76,1937252,1938238,"","","","","","","","","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",77,1939632,1940856,"","","","","","","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",78,1940856,1944868,"","","","","","","","","",7,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",79,1944868,1945514,"","","","","","","","","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",80,1952416,1954116,"","","","","","","","","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",81,1954116,1964656,"","","","","","","","","",8,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",82,1964656,1967852,"","","","","","","","","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",83,1967852,1973802,"","","","","","","","","",9,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",84,1973802,1976556,"","","","","","","","","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",85,1976556,1976794,"","","","","","","","","",9,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",86,1976794,1980194,"","","","","","","","","","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",87,1980194,1987334,"","","","","","","","","",10,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",88,1987334,1988728,"","","","","","","","","",10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",89,1990360,1991142,"","","","","","","","","","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",90,1991142,1997704,"","","","","","","","","",11,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",91,1997704,1997840,"","","","","","","","","",11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",92,1998860,2000832,"","","","","","","","","","",8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",93,2000832,2018104,"","","","","","","","","",12,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",94,2018104,2019124,"","","","","","","","","",12,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",95,2029562,2032656,"","","","","","","","","","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",96,2032656,2051764,"","","","","","","","","",13,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",97,2051764,2053396,"","","","","","","","","","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",98,2053396,2066044,"","","","","","","","","",14,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",99,2066044,2068118,"","","","","","","","","","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",100,2068118,2076516,"","","","","","","","","",15,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
