task.ordinal,task.onset,task.offset,task.task,floortime.ordinal,floortime.onset,floortime.offset,floortime.code01,all_toys.ordinal,all_toys.onset,all_toys.offset,all_toys.bricks_ord,all_toys.bucket_ord,all_toys.balls_ord,all_toys.broom_ord,all_toys.clear_ball_ord,all_toys.food_ord,all_toys.grocery_cart_ord,all_toys.pig_ord,all_toys.popuppals_ord,all_toys.shape_sorter_ord,all_toys.shape_sorter_blocks_ord,all_toys.stroller_ord,all_toys.xylophone_ord,bricks.ordinal,bricks.onset,bricks.offset,bricks.carry,bricks.roll_throw,bricks.build,bricks.knock,pig.ordinal,pig.onset,pig.offset,pig.carry,pig.roll_throw,popuppals.ordinal,popuppals.onset,popuppals.offset,popuppals.carry,popuppals.push_buttons,xylophone.ordinal,xylophone.onset,xylophone.offset,xylophone.carry,xylophone.push_buttons,shape_sorter.ordinal,shape_sorter.onset,shape_sorter.offset,shape_sorter.carry,shape_sorter.roll_throw,shape_sorter.empty,shape_sorter_blocks.ordinal,shape_sorter_blocks.onset,shape_sorter_blocks.offset,shape_sorter_blocks.carry,shape_sorter_blocks.roll_throw,shape_sorter_blocks.fit,broom.ordinal,broom.onset,broom.offset,broom.carry,broom.whack,clear_ball.ordinal,clear_ball.onset,clear_ball.offset,clear_ball.carry,clear_ball.roll_throw,clear_ball.kick,balls.ordinal,balls.onset,balls.offset,balls.carry,balls.roll_throw,balls.kick,food.ordinal,food.onset,food.offset,food.carry,food.roll_throw,food.eat,food.feed,grocery_cart.ordinal,grocery_cart.onset,grocery_cart.offset,grocery_cart.carry,grocery_cart.push,grocery_cart.fill_empty,stroller.ordinal,stroller.onset,stroller.offset,stroller.carry,stroller.push,stroller.sit,stroller.climb,stroller.fill_empty
"","","","","","","","",11,500752,503098,"","","","","","","","",9,"","","","","","","","","","","","","","","","",11,528564,539070,n,y,11,770746,782884,n,y,11,2854368,2862392,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","",11,1256470,1265480,y,n,n,n,11,1150458,1153110,n,n,n,"","","","","","","",""
"","","","","","","","",12,512958,513094,"","","","","","","","","","","","",3,"","","","","","","","","","","","",12,543796,548862,n,y,12,793798,794308,n,y,12,2868104,2877284,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","",12,1266670,1270988,n,n,n,n,12,1154640,1156102,n,n,y,"","","","","","","",""
"","","","","","","","",13,515508,518704,"","","","","","","","",10,"","","","","","","","","","","","","","","","",13,550834,554642,n,y,13,2510322,2518652,y,y,13,2880242,2889150,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","",13,1273368,1280236,y,n,n,n,13,1172286,1172626,n,n,y,"","","","","","","",""
"","","","","","","","",14,522002,523702,"","","","","","","","","","","","",4,"","","","","","","","","","","","",14,561102,583576,n,y,14,2525316,2529260,n,y,14,2895168,2900200,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","",14,1285574,1307640,y,n,n,n,14,1174224,1174666,n,n,y,"","","","","","","",""
"","","","","","","","",15,528564,539070,"","","","","","","","",11,"","","","","","","","","","","","","","","","",15,585752,587622,n,y,15,2534156,2548028,n,y,15,2912678,2917064,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","",15,1310632,1316106,n,y,n,n,15,1192414,1194284,n,n,y,"","","","","","","",""
"","","","","","","","",16,539716,541790,"","","","","","","","","","","","",5,"","","","","","","","","","","","",16,591328,640900,n,y,16,2576656,2581246,n,y,16,2927352,2931242,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","",16,1322430,1322532,n,y,n,n,16,1198534,1198670,n,n,y,"","","","","","","",""
"","","","","","","","",17,543796,548862,"","","","","","","","",12,"","","","","","","","","","","","","","","","",17,649196,655554,n,y,17,2582606,2589576,n,y,17,2936070,2940184,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","",17,1334500,1356216,y,n,n,n,17,1212270,1223320,n,y,y,"","","","","","","",""
"","","","","","","","",18,550834,554642,"","","","","","","","",13,"","","","","","","","","","","","","","","","",18,667794,669970,n,y,18,2591140,2591548,n,y,18,2946168,2950622,n,n,n,"","","","","","","","","","","","","","","","","","","","","","","",18,1357552,1368296,y,n,n,n,18,1236410,1237872,n,n,y,"","","","","","","",""
"","","","","","","","",19,561102,583576,"","","","","","","","",14,"","","","","","","","","","","","","","","","",19,679422,684284,n,y,19,2599878,2615450,y,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",19,1369316,1388738,y,y,n,n,19,1252968,1253274,n,n,y,"","","","","","","",""
"","","","","","","","",20,585752,587622,"","","","","","","","",15,"","","","","","","","","","","","","","","","",20,685882,688602,n,y,20,2627486,2633912,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",20,1393864,1396550,n,y,n,n,20,1255008,1255178,n,n,y,"","","","","","","",""
"","","","","","","","",21,591328,640900,"","","","","","","","",16,"","","","","","","","","","","","","","","","",21,692206,711042,n,y,21,2641188,2647852,y,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",21,1405118,1410422,y,y,n,n,21,1256198,1259904,n,n,y,"","","","","","","",""
"","","","","","","","",22,642804,644266,"","","","","","","","","","","","",6,"","","","","","","","","","","","",22,717230,725560,n,y,22,2656692,2660534,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",22,1420962,1422900,n,n,n,n,22,1277584,1277720,n,n,y,"","","","","","","",""
"","","","","","","","",23,649196,655554,"","","","","","","","",17,"","","","","","","","","","","","","","","","",23,731714,744872,n,y,23,2669816,2678044,y,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",23,1424872,1427422,y,y,n,n,23,1280202,1280338,n,n,y,"","","","","","","",""
"","","","","","","","",24,658444,667148,"","","","","","","","","","","","",7,"","","","","","","","","","","","",24,746572,748748,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",24,1434120,1436092,n,y,n,n,24,1283126,1286628,n,n,y,"","","","","","","",""
"","","","","","","","",25,667794,669970,"","","","","","","","",18,"","","","","","","","","","","","","","","","",25,749802,770338,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",25,1439254,1444048,y,y,n,n,25,1288430,1289654,n,n,y,"","","","","","","",""
"","","","","","","","",26,671024,676226,"","","","","","","","","","","","",8,"","","","","","","","","","","","",26,783938,793288,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26,1451800,1455404,y,y,n,n,26,1303934,1304206,n,n,y,"","","","","","","",""
"","","","","","","","",27,679422,684284,"","","","","","","","",19,"","","","","","","","","","","","","","","","",27,794784,802604,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",27,1459722,1461592,n,n,n,n,27,1324266,1335962,n,y,y,"","","","","","","",""
"","","","","","","","",28,685882,688602,"","","","","","","","",20,"","","","","","","","","","","","","","","","",28,2471358,2504168,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",28,1464244,1468290,y,n,n,n,28,1352044,1355172,n,n,y,"","","","","","","",""
"","","","","","","","",29,688976,691560,"","","","","","","","","","","","",9,"","","","","","","","","","","","",29,2516850,2518651,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",29,1478252,1483488,n,n,n,n,29,1368160,1370370,n,n,y,"","","","","","","",""
"","","","","","","","",30,692206,711042,"","","","","","","","",21,"","","","","","","","","","","","","","","","",30,2519774,2524840,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",30,1500658,1501712,n,n,n,n,30,1446632,1454486,n,y,y,"","","","","","","",""
"","","","","","","","",31,714850,716346,"","","","","","","","","","","","",10,"","","","","","","","","","","","",31,2532354,2535686,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",31,1507220,1512728,y,y,n,n,31,1468188,1468290,n,n,y,"","","","","","","",""
"","","","","","","","",32,717230,725560,"","","","","","","","",22,"","","","","","","","","","","","","","","","",32,2549184,2577574,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",32,1954524,1956258,n,n,n,n,32,1469344,1474342,y,n,n,"","","","","","","",""
"","","","","","","","",33,731714,744872,"","","","","","","","",23,"","","","","","","","","","","","","","","","",33,2584918,2589134,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",33,1957618,1960780,n,n,n,n,33,1479510,1481652,n,n,y,"","","","","","","",""
"","","","","","","","",34,746572,748748,"","","","","","","","",24,"","","","","","","","","","","","","","","","",34,2591276,2591548,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",34,2021266,2026604,y,y,n,n,34,1484678,1497224,n,y,n,"","","","","","","",""
"","","","","","","","",35,749802,770338,"","","","","","","","",25,"","","","","","","","","","","","","","","","",35,2592772,2597362,n,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",35,2137614,2180896,y,n,y,n,35,1954524,1955816,n,n,y,"","","","","","","",""
"","","","","","","","",36,770746,782884,"","","","","","","","","","","","",11,"","","","","","","","","","","","",36,2618578,2638128,y,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",36,2191470,2201534,y,n,y,n,36,1957618,1959828,n,n,y,"","","","","","","",""
"","","","","","","","",37,783938,793288,"","","","","","","","",26,"","","","","","","","","","","","","","","","",37,2647920,2666450,y,y,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37,2202894,2205478,n,n,n,n,37,1970300,1977168,n,y,n,"","","","","","","",""
"","","","","","","","",38,793798,794308,"","","","","","","","","","","","",12,"","","","","","","","","","","","",38,2694806,2699416,n,n,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38,2374220,2389996,y,y,n,n,38,2015350,2022898,n,y,y,"","","","","","","",""
"","","","","","","","",39,794784,802604,"","","","","","","","",27,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39,2041768,2052206,n,y,y,"","","","","","","",""
"","","","","","","","",40,1009290,1013778,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",40,2112012,2114290,n,y,n,"","","","","","","",""
"","","","","","","","",41,1017042,1031254,"","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",41,2136696,2139314,n,n,y,"","","","","","","",""
"","","","","","","","",42,1031254,1035436,"","","","","",1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",42,2186879,2187356,n,n,y,"","","","","","","",""
"","","","","","","","",43,1035436,1037578,"","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",43,2201576,2201772,n,n,y,"","","","","","","",""
"","","","","","","","",44,1037578,1039380,"","","","","",2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",44,2202894,2204662,n,n,y,"","","","","","","",""
"","","","","","","","",45,1039380,1040774,"","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45,2207212,2210408,n,n,y,"","","","","","","",""
"","","","","","","","",46,1040774,1043528,"","","","","",2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",46,2333284,2337704,n,n,y,"","","","","","","",""
"","","","","","","","",47,1043528,1053728,"","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",47,2339370,2378742,n,y,y,"","","","","","","",""
"","","","","","","","",48,1053728,1060902,"","","","","",2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",48,2405296,2407864,n,y,n,"","","","","","","",""
"","","","","","","","",49,1060902,1073074,"","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",50,1073074,1073380,"","","","","",2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",51,1073380,1077018,"","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",52,1077018,1077256,"","","","","",2,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",53,1077256,1085416,"","","","","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",54,1085416,1087592,"","","","","",3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",55,1087592,1094834,"","","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",56,1094834,1097724,"","","","","",3,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",57,1097724,1112922,"","","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",58,1112922,1113568,"","","","","",3,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",59,1113568,1115438,"","","","","",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",60,1115438,1115608,"","","","","",3,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",61,1115608,1119280,"","","","","","",8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",62,1119280,1122544,"","","","","",4,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",63,1122544,1125468,"","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",64,1125468,1126760,"","","","","",4,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",65,1126760,1139748,"","","","","",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",66,1141108,1141992,"","","","","","",10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",67,1141992,1143318,"","","","","",5,10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",68,1143318,1148758,"","","","","",5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",69,1150458,1151750,"","","","","","",11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",70,1151750,1153110,"","","","","",6,11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",71,1153110,1154640,"","","","","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",72,1154640,1156102,"","","","","",6,12,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",73,1156102,1172286,"","","","","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",74,1172286,1172626,"","","","","",6,13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",75,1172626,1174224,"","","","","",6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",76,1174224,1174462,"","","","","",6,14,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",77,1174462,1174666,"","","","","","",14,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",78,1176910,1178270,"","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",79,1182758,1192414,"","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",80,1192414,1192652,"","",1,"","","",15,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",81,1192652,1193162,"","","","","","",15,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",82,1193162,1194284,"","","","","",7,15,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",83,1194284,1198534,"","","","","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",84,1198534,1198670,"","","","","",7,16,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",85,1198670,1203702,"","","","","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",86,1203702,1205606,"","","","",2,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",87,1205606,1207578,"","","","","",7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",88,1210060,1212270,"","","","","",8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",89,1212270,1212474,"","","","","",8,17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",90,1212474,1221620,"","","","","","",17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",91,1221620,1223320,"","","","","",9,17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",92,1223320,1233214,"","","","","",9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",93,1236410,1237872,"","","","","",10,18,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",94,1237872,1241170,"","","","","",10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",95,1244672,1252968,"","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
