index,onset,offset,bricks_ord,bucket_ord,balls_ord,broom_ord,clear_ball_ord,food_ord,grocery_cart_ord,pig_ord,popuppals_ord,shape_sorter_ord,shape_sorter_blocks_ord,stroller_ord,xylophone_ord,toy,contain,g
0,913716,1237328,,,,,,,,,1.0,,,,,['popuppals'],0,1
1,1237328,1253002,,,,,,,,,,,,,,no_ops,0,1
2,1253002,1427932,,,,,,,,,,1.0,1.0,,,"['shape_sorter_blocks', 'shape_sorter']",1,2
